time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1.9752998352050781,3.12787128623,-0.0396917307675,-2.07767485177,-1.03960603733,-1.58634498384,-1.5710140453
2.007619619369507,3.12787128625,-0.0396917307654,-2.07767485177,-1.03960603733,-1.58634498382,-1.5710140453
2.0395498275756836,3.12787128624,-0.0396917307609,-2.07767485177,-1.03960603733,-1.58634498383,-1.5710140453
2.0717098712921143,3.12787128623,-0.0396917307698,-2.07767485176,-1.03960603733,-1.58634498383,-1.5710140453
2.119849920272827,3.12787128623,-0.0396917307648,-2.07767485176,-1.03960603733,-1.58634498384,-1.5710140453
2.152089834213257,3.12787128624,-0.0396917307627,-2.07767485177,-1.03960603733,-1.58634498384,-1.5710140453
2.184109687805176,3.12787128624,-0.0396917307631,-2.07767485177,-1.03960603733,-1.58634498383,-1.5710140453
2.2162296772003174,3.12787128623,-0.0396917307692,-2.07767485177,-1.03960603733,-1.58634498384,-1.57101404531
2.2482995986938477,3.12787128624,-0.0396917307634,-2.07767485177,-1.03960603733,-1.58634498383,-1.57101404531
2.2804698944091797,3.12787128623,-0.0396917307638,-2.07767485176,-1.03960603733,-1.58634498385,-1.5710140453
2.3125197887420654,3.12787128623,-0.0396917307654,-2.07767485177,-1.03960603733,-1.58634498384,-1.5710140453
2.3446998596191406,3.12787128623,-0.039691730762,-2.07767485177,-1.03960603733,-1.58634498383,-1.5710140453
2.37680983543396,3.12787128623,-0.0396917307722,-2.07767485176,-1.03960603733,-1.58634498384,-1.5710140453
2.424999713897705,3.12787128623,-0.0396917307678,-2.07767485177,-1.03960603732,-1.58634498384,-1.57101404531
2.4570796489715576,3.12787128621,-0.0396917307694,-2.07767485177,-1.03960603733,-1.58634498386,-1.57101404531
2.4892096519470215,3.12787128623,-0.0396917307624,-2.07767485177,-1.03960603733,-1.58634498384,-1.5710140453
2.5212695598602295,3.12787128623,-0.0396917307726,-2.07767485176,-1.03960603733,-1.58634498385,-1.5710140453
2.55338978767395,3.12787128623,-0.0396917307717,-2.07767485177,-1.03960603733,-1.58634498383,-1.57101404531
2.601609945297241,3.12787128623,-0.0396917307708,-2.07767485176,-1.03960603733,-1.58634498384,-1.5710140453
2.6337897777557373,3.12787128623,-0.039691730765,-2.07767485177,-1.03960603733,-1.58634498384,-1.5710140453
2.665839672088623,3.12787128624,-0.0396917307703,-2.07767485177,-1.03960603732,-1.58634498383,-1.5710140453
2.6979198455810547,3.12787128622,-0.0396917307682,-2.07767485176,-1.03960603733,-1.58634498385,-1.57101404531
2.7300596237182617,3.12787128624,-0.0396917307673,-2.07767485176,-1.03960603733,-1.58634498384,-1.5710140453
2.762119770050049,3.12787128623,-0.0396917307701,-2.07767485176,-1.03960603733,-1.58634498384,-1.5710140453
2.7943296432495117,3.12787128624,-0.0396917307704,-2.07767485176,-1.03960603733,-1.58634498383,-1.5710140453
2.842439889907837,3.12787128624,-0.0396917307696,-2.07767485177,-1.03960603733,-1.58634498383,-1.57101404531
2.8745899200439453,3.12824198951,-0.0338306987291,-2.08032521806,-1.03763861542,-1.5794897893,-1.57150730175
2.906679630279541,3.13145947244,-0.0280612145992,-2.08346915027,-1.04054670208,-1.57128123186,-1.57056879187
2.938809633255005,3.13294205857,-0.0239699112588,-2.08205387966,-1.05080734516,-1.56917837323,-1.56597445898
2.9710097312927246,3.13153659636,-0.0202953920932,-2.078144714,-1.0630819169,-1.57199062227,-1.56230411515
3.0031895637512207,3.13121951177,-0.0165416654231,-2.07334929213,-1.07698671806,-1.57765932478,-1.56849677802
3.03521990776062,3.13015142444,-0.0122934655753,-2.06849903279,-1.09181278459,-1.59177198583,-1.5688226231
3.0673296451568604,3.1247959715,-0.0103029597949,-2.0611647601,-1.10996106334,-1.6100417845,-1.55724077276
3.1154797077178955,3.11949006721,-0.0121746079754,-2.05232382393,-1.1331170741,-1.62142847355,-1.55061329065
3.147629737854004,3.11819058459,-0.0105583790787,-2.04438672428,-1.15069341225,-1.62888434126,-1.55532991903
3.1797397136688232,3.11716897978,-0.00842629189004,-2.03925236718,-1.16395094929,-1.64223012083,-1.55529049478
3.211819648742676,3.1125895689,-0.00863526495377,-2.03319885262,-1.17737311413,-1.65529022018,-1.55240664016
3.243959665298462,3.10912178982,-0.0102035558643,-2.02725371307,-1.18915035104,-1.66039342948,-1.55333632254
3.2760796546936035,3.1071457286,-0.0105810971994,-2.02353642286,-1.19804388015,-1.66645217996,-1.55726166197
3.324239730834961,3.1062661732,-0.0141118694793,-2.02079888969,-1.2094368529,-1.67831020002,-1.56164892954
3.356339931488037,3.10194969925,-0.0206704488243,-2.01338805111,-1.22633781211,-1.6882021451,-1.56551354942
3.3884496688842773,3.09903152329,-0.0309529683648,-2.00307748411,-1.24775682307,-1.69683506746,-1.57609874467
3.420639991760254,3.09861424455,-0.0442740252458,-1.9922448477,-1.27145775994,-1.70401524528,-1.59401567382
3.4527597427368164,3.09791964492,-0.0616076418364,-1.97871153941,-1.30080472885,-1.7163298227,-1.60802493141
3.484909772872925,3.09670616462,-0.0834351614899,-1.9616254308,-1.33643349327,-1.73208940329,-1.62217453602
3.5169599056243896,3.09458119749,-0.106396340263,-1.94288583118,-1.37442123162,-1.75031616572,-1.63340481481
3.54906964302063,3.09131711858,-0.125556104555,-1.92736032209,-1.402241304,-1.7609002988,-1.63777477139
3.581169843673706,3.08929696823,-0.138770716469,-1.91635089587,-1.41874450329,-1.7568576218,-1.64485351511
3.6294898986816406,3.08767351323,-0.149434499126,-1.90984843513,-1.43152541885,-1.74670447652,-1.64952369855
3.6616199016571045,3.08583373074,-0.155377441448,-1.9038494199,-1.43759676705,-1.73768438479,-1.65043564549
3.6938397884368896,3.08533776798,-0.158968995317,-1.9004015604,-1.43958687616,-1.72239945256,-1.65451257812
3.7259697914123535,3.08552605073,-0.161600573739,-1.89839431154,-1.44137261191,-1.70927899106,-1.65747230067
3.7578797340393066,3.0844844951,-0.165742476494,-1.89463120952,-1.44657141272,-1.69771255057,-1.66101597925
3.789919853210449,3.08344613308,-0.172136648503,-1.88866643503,-1.45447592866,-1.68399880725,-1.66649601531
3.822089910507202,3.08257771252,-0.181442302495,-1.87945521961,-1.46683009349,-1.66314614448,-1.6720709359
3.870189666748047,3.07706135013,-0.198530013962,-1.86632697183,-1.48892012172,-1.62308112712,-1.66957313558
3.902529716491699,3.07602179644,-0.210490972536,-1.85170986765,-1.50711909798,-1.6009254537,-1.66332230404
3.9345197677612305,3.07358931473,-0.219279864703,-1.84074542143,-1.52041787625,-1.58608054902,-1.65992785292
3.96662974357605,3.070167286,-0.2254210824,-1.83218540579,-1.53045302478,-1.57595392198,-1.65483368006
3.9987497329711914,3.06684304558,-0.229687082117,-1.82601047315,-1.53706430187,-1.56581009608,-1.65162468227
4.046889781951904,3.06209568627,-0.234709457287,-1.8211786411,-1.54596013081,-1.55532023343,-1.64660019428
4.079009771347046,3.05983611637,-0.238665717375,-1.81542771688,-1.55458558389,-1.55183492829,-1.64217351148
4.111199855804443,3.05712648061,-0.243017313528,-1.80897303219,-1.56372324666,-1.5487441266,-1.63935982891
4.14329981803894,3.05557172921,-0.248074728612,-1.80189323614,-1.574612632,-1.54389712176,-1.63681453005
4.175389766693115,3.05438698087,-0.253349275633,-1.7952690265,-1.58638788364,-1.54202136688,-1.63435294426
4.207499742507935,3.05355998119,-0.257170313575,-1.78955550858,-1.59492357507,-1.53800661392,-1.6358838154
4.239589691162109,3.05390541635,-0.259386890932,-1.78620409988,-1.59964755217,-1.52753085545,-1.63859232733
4.271739721298218,3.05479234138,-0.261297605976,-1.78435785785,-1.60268000965,-1.51648406614,-1.6406489043
4.30398964881897,3.05578018817,-0.262970031599,-1.78311103879,-1.6063402874,-1.5105991464,-1.64035459204
4.352019786834717,3.05670320827,-0.264521656995,-1.78276443143,-1.61010795383,-1.51037447076,-1.6406717127
4.384249687194824,3.05800740373,-0.265671912613,-1.7826867167,-1.61277715732,-1.50736146886,-1.64362036462
4.416269779205322,3.05944119074,-0.265827249545,-1.78312435172,-1.61370367628,-1.50442765377,-1.64550668411
4.448419809341431,3.06071114881,-0.265910158387,-1.78396387598,-1.61454010241,-1.50142938496,-1.64902741574
4.480539798736572,3.06164151443,-0.266966613235,-1.78426103545,-1.61629256996,-1.49782411863,-1.65185364613
4.512649774551392,3.06262283198,-0.269023384941,-1.78409421135,-1.61790806976,-1.49289003212,-1.65443998551
4.5447998046875,3.06316818399,-0.270908560278,-1.78378787982,-1.62013951589,-1.48846891315,-1.65763183716
4.5929296016693115,3.06328038996,-0.275073760576,-1.7833780046,-1.62493310306,-1.48467464326,-1.660258414
4.625059604644775,3.06235895907,-0.280302643988,-1.78071398764,-1.63061277111,-1.48379583919,-1.66223071195
4.657229661941528,3.0605773559,-0.286093061413,-1.77746780151,-1.63675670602,-1.48406404688,-1.66345442665
4.689289808273315,3.05759394278,-0.292893373464,-1.77281306575,-1.64449978577,-1.4836637925,-1.66340182446
4.721339702606201,3.0539897424,-0.298287129737,-1.76760387982,-1.6500338592,-1.48265912647,-1.66410014849
4.753479719161987,3.0502868294,-0.301566673099,-1.76453730218,-1.6503211941,-1.47952795881,-1.66633225646
4.801689624786377,3.04335293646,-0.30318869341,-1.76260834259,-1.64954278626,-1.47170878289,-1.66631850365
4.833799839019775,3.03857632801,-0.305263292848,-1.75985260098,-1.64977309462,-1.46683879637,-1.66618912144
4.865909576416016,3.03314479644,-0.307535715811,-1.75729000437,-1.65042708628,-1.46560412658,-1.6655449115
4.8980395793914795,3.02697410646,-0.309938416038,-1.75327042447,-1.6521013956,-1.46471039004,-1.66430288611
4.9301698207855225,3.02108466799,-0.311281900414,-1.74955542477,-1.65058933662,-1.46220062145,-1.6628557324
4.962289810180664,3.01580664183,-0.311751131684,-1.74748592858,-1.64748274026,-1.45963061062,-1.66006406269
4.994379758834839,3.01082546348,-0.312475317462,-1.74546265663,-1.64483109482,-1.45669587099,-1.65725493895
5.026599884033203,3.00613916991,-0.313970360305,-1.74274534705,-1.64385288833,-1.45496063422,-1.65312633514
5.074729919433594,2.99998452499,-0.3169306941,-1.73929543382,-1.64430840204,-1.45758003274,-1.64325730481
5.106929779052734,2.99567989915,-0.320150051876,-1.73546156296,-1.64583957906,-1.46196551778,-1.63720663038
5.138919830322266,2.99069962065,-0.323791789634,-1.73127663539,-1.64996969249,-1.47300783247,-1.62655753677
5.17100977897644,2.9844113279,-0.327047794956,-1.72698718051,-1.65589371762,-1.49577468468,-1.60701769729
5.20324969291687,2.97729900535,-0.330568285761,-1.72289038089,-1.66046663987,-1.52107936105,-1.58730889149
5.251299619674683,2.96953794902,-0.335407961142,-1.71925426169,-1.66627264605,-1.55117935901,-1.55582075722
5.283449649810791,2.96365291407,-0.339767810195,-1.7159194783,-1.6690887789,-1.56126269055,-1.54634646728
5.315529823303223,2.96251364866,-0.343187688938,-1.71429481416,-1.67117727433,-1.56365748409,-1.54147322121
5.347639799118042,2.96087485614,-0.346554584672,-1.71301080729,-1.67378537263,-1.57270066905,-1.53661765227
5.379819631576538,2.95865300568,-0.349798681664,-1.71159029587,-1.67814206595,-1.58359136578,-1.5334888577
5.427969694137573,2.9577136513,-0.355269347058,-1.70962196461,-1.68558655512,-1.59563975191,-1.52970911733
5.460109710693359,2.9562744403,-0.358315515918,-1.70717454127,-1.69113840414,-1.61013017375,-1.52823798645
5.492179870605469,2.95398519278,-0.360175449809,-1.70537039785,-1.69614718257,-1.62076681407,-1.52929266859
5.524289608001709,2.95281892098,-0.360984170159,-1.70450559859,-1.69808852621,-1.62640819059,-1.53179781252
5.55640983581543,2.95266263787,-0.359394650143,-1.70572226033,-1.6968171477,-1.62776727549,-1.53614422956
5.5884997844696045,2.95304373192,-0.357548451217,-1.70832080756,-1.69469393897,-1.62884354926,-1.53863593647
5.62067985534668,2.95351751068,-0.357305790015,-1.70974698917,-1.69449331883,-1.63122699336,-1.53972449483
5.6528098583221436,2.95310679759,-0.357463772483,-1.70997736143,-1.69564366312,-1.63374070648,-1.54091788723
5.68494987487793,2.9535358005,-0.357239050032,-1.71043705891,-1.69400819852,-1.63120183941,-1.54380161543
5.733099699020386,2.95488458645,-0.35556537548,-1.71242203857,-1.68863217808,-1.62420527319,-1.55076165858
5.76518988609314,2.95625525968,-0.354798165545,-1.71560164932,-1.68492605296,-1.61986511345,-1.55442105519
5.797329902648926,2.95798662327,-0.354829208976,-1.71818098928,-1.68190399721,-1.61503805991,-1.55879111827
5.829429626464844,2.95967440514,-0.356003090214,-1.72149361229,-1.67893169947,-1.61136064464,-1.56178301599
5.8615899085998535,2.96058595089,-0.359225656969,-1.72352279196,-1.67831412685,-1.60893711817,-1.56091543017
5.893719673156738,2.96192786701,-0.364222899514,-1.72480961574,-1.67940668042,-1.60493761971,-1.56091050902
5.9265196323394775,2.96372947775,-0.369335186751,-1.72546068086,-1.68182952048,-1.60257039809,-1.56378113555
5.958599805831909,2.96518971768,-0.374207797361,-1.72595766805,-1.6837241281,-1.60320850524,-1.56763111716
5.990729808807373,2.96633788276,-0.378935069256,-1.72619885102,-1.68622285095,-1.60413660775,-1.57126254929
6.038939714431763,2.96884644782,-0.383966849865,-1.72729909619,-1.68909289073,-1.60496496057,-1.57811148377
6.071049928665161,2.96894843425,-0.388011296216,-1.72735960755,-1.69088623356,-1.61097522146,-1.57756783606
6.103289842605591,2.96805946236,-0.392527637277,-1.7266548016,-1.69356446913,-1.61520016592,-1.57704879904
6.135289669036865,2.968195006,-0.396756786257,-1.72603943956,-1.69584253033,-1.61645267978,-1.57886308692
6.183539867401123,2.96864857791,-0.401367233325,-1.72653209735,-1.69815975051,-1.61616529276,-1.58225304718
6.215669631958008,2.96883871924,-0.404672281378,-1.7269833984,-1.69912020441,-1.61379390274,-1.58528443283
6.247759819030762,2.96937721228,-0.407252243583,-1.72743322531,-1.69965190021,-1.6103460957,-1.58859603846
6.2801196575164795,2.96929813854,-0.408784442078,-1.7282115533,-1.69977519095,-1.60742948042,-1.59168322617
6.312399864196777,2.96871425693,-0.410063719215,-1.72817030311,-1.70089604404,-1.60501958787,-1.59337542767
6.3603997230529785,2.96701790885,-0.411126143351,-1.72785582598,-1.70206154348,-1.60159053107,-1.59556155644
6.3927998542785645,2.96605257994,-0.411683590185,-1.72775571809,-1.70126045872,-1.59990765277,-1.59672863585
6.424599647521973,2.96458329871,-0.412249905766,-1.72778654946,-1.70061527104,-1.59810494245,-1.59771861599
6.456709861755371,2.96348047749,-0.413918012024,-1.726489802,-1.70173373242,-1.59649201198,-1.59749633211
6.488829851150513,2.96271645562,-0.415878962523,-1.72493727771,-1.70310282526,-1.59505425152,-1.59834099871
6.521009922027588,2.96221027567,-0.41846718264,-1.72327178437,-1.70478569582,-1.59432648368,-1.59757887273
6.553069591522217,2.96252744863,-0.421087724763,-1.72182671364,-1.70590941532,-1.59289240416,-1.59781016252
6.585179805755615,2.96308870017,-0.423891887796,-1.72113254344,-1.70690404668,-1.5929759414,-1.59782201797
6.633359670639038,2.96382578729,-0.426642932198,-1.72077080642,-1.70955038985,-1.59369851844,-1.59804772592
6.665489912033081,2.96422103824,-0.428316746871,-1.7197368796,-1.71023922733,-1.59487552003,-1.59925697979
6.697619915008545,2.96494178601,-0.429927412995,-1.72033469728,-1.71001519008,-1.59548852935,-1.600235274
6.730339765548706,2.9654231088,-0.430819986972,-1.72012085223,-1.71079511769,-1.59647502432,-1.60104489261
6.762519598007202,2.96586016185,-0.431449281523,-1.72032190569,-1.71088993193,-1.5972536577,-1.60194342911
6.794559955596924,2.96574742512,-0.432061315427,-1.72061516053,-1.71027043107,-1.59805882357,-1.60260801241
6.826689720153809,2.9663490929,-0.432932506071,-1.72094141766,-1.7100308073,-1.59748625031,-1.60366219881
6.8588197231292725,2.96692416411,-0.434141321663,-1.72105263225,-1.71008009453,-1.5970554391,-1.60335955042
6.90701961517334,2.96689401201,-0.434396337241,-1.72111035112,-1.70984727241,-1.59786825747,-1.60445989101
6.939089775085449,2.96740877244,-0.434422716323,-1.7216220294,-1.70924971931,-1.59764163856,-1.60556949179
6.971219778060913,2.96779157066,-0.434292227269,-1.72204790556,-1.70896879512,-1.59769413688,-1.60626741343
7.0034098625183105,2.96794198362,-0.433955748427,-1.72259739269,-1.70852604975,-1.59830404979,-1.60715233797
7.0354697704315186,2.96856407172,-0.433308781875,-1.72353966392,-1.70738507443,-1.59824238145,-1.60865756754
7.083639621734619,2.96945288665,-0.432403820158,-1.72460028132,-1.70638384909,-1.5988923859,-1.61141187093
7.115769624710083,2.97011255122,-0.431778797629,-1.72571403283,-1.70547540725,-1.59935081251,-1.6144016845
7.147939682006836,2.9713004217,-0.432014581246,-1.72663557274,-1.70559286625,-1.60015947528,-1.61679771674
7.1800596714019775,2.97205932317,-0.432856118243,-1.72684234597,-1.70557626991,-1.60120177265,-1.61788705272
7.212199926376343,2.9728649467,-0.432985292829,-1.72750284192,-1.70461559654,-1.59984741691,-1.61976080833
7.244259834289551,2.9733457805,-0.432377810346,-1.72841411792,-1.70399668508,-1.59963436847,-1.62177505318
7.292449712753296,2.97369321842,-0.433277055459,-1.72867663173,-1.70461639357,-1.60007620045,-1.6216702625
7.3245697021484375,2.97376313769,-0.434071322043,-1.72775247939,-1.70504971205,-1.60028052079,-1.62187521701
7.356729745864868,2.97327629928,-0.434575027374,-1.72715289514,-1.70558517789,-1.60055572423,-1.62199246864
7.389189720153809,2.97276289732,-0.435053965332,-1.72706674406,-1.7061530815,-1.60165015203,-1.62276074712
7.4213597774505615,2.97263000376,-0.436912021784,-1.72606223808,-1.70812479871,-1.60355763435,-1.62272610053
7.453489780426025,2.97226197194,-0.438385849446,-1.72512747914,-1.71086711536,-1.60417520927,-1.624345817
7.485549688339233,2.97193617683,-0.440347644306,-1.72395640063,-1.71441255848,-1.60412810471,-1.62573430165
7.533689737319946,2.97205890381,-0.442312623577,-1.72317446692,-1.71708026415,-1.60299447086,-1.62918338747
7.5657899379730225,2.97193439127,-0.442596111828,-1.72351462423,-1.71605713556,-1.60122574114,-1.631611553
7.597949743270874,2.97208239136,-0.442757211134,-1.72481196202,-1.71497263142,-1.59947958772,-1.63225773497
7.630109786987305,2.97176760627,-0.443101073794,-1.72506563979,-1.71471477358,-1.59978193324,-1.63336330357
7.6621997356414795,2.97086114341,-0.444109660319,-1.72429231461,-1.71570965102,-1.59893540812,-1.63356565164
7.6944098472595215,2.96996662558,-0.445030316854,-1.7233047456,-1.71589838236,-1.5967048999,-1.6329965553
7.726409912109375,2.96904212143,-0.446225353453,-1.72198916028,-1.71580947842,-1.59470671177,-1.63162306431
7.758509635925293,2.96764823987,-0.447730822598,-1.72042948772,-1.71538145824,-1.59337758209,-1.62924543924
7.8067498207092285,2.96486097041,-0.450221127409,-1.71828613451,-1.71508888365,-1.59101513214,-1.62455465257
7.8388097286224365,2.96234133623,-0.453336294081,-1.71625641658,-1.71553515385,-1.59131753094,-1.6195806499
7.87089991569519,2.96007338455,-0.457623455092,-1.71252019335,-1.719380201,-1.59242862542,-1.61567505991
7.903089761734009,2.95758857409,-0.461850576977,-1.7084848921,-1.72371378043,-1.59446168598,-1.61275818923
7.9351396560668945,2.95452703242,-0.465525167068,-1.70435990594,-1.72901134028,-1.59748128483,-1.60773546971
7.967249870300293,2.95209103573,-0.469799118812,-1.70051070278,-1.73415087425,-1.60175974387,-1.60092982124
7.999629735946655,2.94979083806,-0.472910725434,-1.69712038254,-1.73879832452,-1.6084080214,-1.59598956099
8.031699895858765,2.94964000533,-0.472982090369,-1.70062820081,-1.7367077021,-1.61269500744,-1.59198321563
8.063799619674683,2.94885947265,-0.472500006268,-1.70219110675,-1.73484550091,-1.61602933601,-1.58984628581
8.095909833908081,2.947588418,-0.471805804498,-1.70333198589,-1.73336872095,-1.62084755235,-1.58695220377
8.127979755401611,2.94598689996,-0.471279147302,-1.70395392806,-1.73377199344,-1.62446015312,-1.58492524352
8.17618989944458,2.94493128404,-0.471375792437,-1.70400008048,-1.73461927802,-1.62900639876,-1.58271327938
8.208539724349976,2.94443852249,-0.471643574873,-1.7038677878,-1.73447772459,-1.6300855688,-1.58300840943
8.240469932556152,2.94381002746,-0.472019084873,-1.70392196282,-1.73459399439,-1.63134804033,-1.58228411109
8.272539854049683,2.94323191768,-0.47319915071,-1.70278786922,-1.73582877227,-1.63217423699,-1.5812396194
8.304729700088501,2.94265216845,-0.474484001615,-1.70147592089,-1.73674698983,-1.63222191893,-1.58050241357
8.336819887161255,2.94206826697,-0.474977871059,-1.70067031993,-1.7371273747,-1.6334375214,-1.58170117845
8.369009733200073,2.94127596508,-0.475580765546,-1.70009567099,-1.73747634914,-1.63456131508,-1.58226249566
8.401069641113281,2.94074414427,-0.477364921357,-1.69903890538,-1.73861341097,-1.63492313811,-1.58130104034
8.449229717254639,2.94076538305,-0.478793619436,-1.69892629229,-1.73771127677,-1.63598859498,-1.58281722606
8.48130989074707,2.94139433853,-0.480161831558,-1.69979428896,-1.7371604755,-1.63701961366,-1.58437066105
