time, rPosX, rPosY, rPosZ, rRotX, rRotY, rRotZ, rRotW
1.63059464377162E+018,0.189662650228,0.0565778389573,0.504300713539,-6.78676678945E-06,2.34725175687E-05,-0.976296126842,0.216439038515
1.63059464384685E+018,0.189662665129,0.056577809155,0.504300713539,-6.9091338446E-06,2.37100957747E-05,-0.976296186447,0.216438889503
1.63059464391086E+018,0.189662665129,0.0565777793527,0.504300713539,-6.95441985954E-06,2.42057667492E-05,-0.976296246052,0.216438636184
1.63059464397922E+018,0.189662665129,0.0565777719021,0.504300713539,-6.98877465766E-06,2.41026264121E-05,-0.976296126842,0.216438964009
1.63059464404835E+018,0.189662665129,0.0565777532756,0.504300713539,-7.06559467289E-06,2.41372708842E-05,-0.976296126842,0.216438949108
1.63059464411379E+018,0.18966268003,0.0565777271986,0.504300713539,-7.01624639987E-06,2.42019486905E-05,-0.976296067238,0.216439157724
1.63059464417988E+018,0.18966268003,0.0565777234733,0.504300713539,-7.09373307473E-06,2.40408626269E-05,-0.976296126842,0.216439083219
1.63059464425371E+018,0.189662665129,0.0565776899457,0.504300713539,-6.9119928412E-06,2.39817745751E-05,-0.976296067238,0.216439217329
1.63059464433594E+018,0.189662665129,0.0565776824951,0.504300713539,-6.97639143254E-06,2.40273129748E-05,-0.976296126842,0.216439008713
1.63059464442982E+018,0.189662665129,0.0565776862204,0.504300713539,-7.05384263711E-06,2.42055048147E-05,-0.976296007633,0.216439425945
1.6305946445156E+018,0.189662665129,0.0565776862204,0.504300713539,-6.86888552082E-06,2.41450616159E-05,-0.976296007633,0.216439411044
1.63059464458844E+018,0.189662665129,0.0565776787698,0.504300713539,-6.99584279573E-06,2.41348498093E-05,-0.976296126842,0.216439381242
1.63059464465707E+018,0.189662665129,0.0565776713192,0.504300713539,-7.06291575625E-06,2.42317782977E-05,-0.976296126842,0.216439425945
1.63059464474415E+018,0.189662665129,0.056577693671,0.504300713539,-7.00694999978E-06,2.4075345209E-05,-0.976296067238,0.216439157724
1.63059464481446E+018,0.189662665129,0.0565776824951,0.504300713539,-6.87607962391E-06,2.40732970269E-05,-0.976296007633,0.216439753771
1.63059464488637E+018,0.189662665129,0.0565776862204,0.504300713539,-6.80192260916E-06,2.40998506342E-05,-0.976295888424,0.216440021992
1.63059464495524E+018,0.189662665129,0.0565776899457,0.504300713539,-6.75902629155E-06,2.4058685085E-05,-0.976295828819,0.21644026041
1.63059464502988E+018,0.189662665129,0.056577693671,0.504300713539,-6.88740328769E-06,2.40505178226E-05,-0.976295948029,0.216440245509
1.63059464509987E+018,0.189662665129,0.0565777048469,0.504300713539,-6.99895645084E-06,2.42025635089E-05,-0.976295769215,0.216440811753
1.63059464518174E+018,0.189662650228,0.0565777122974,0.504300713539,-6.66851428832E-06,2.40774661506E-05,-0.97629570961,0.216440886259
1.63059464527867E+018,0.18966268003,0.0565777085721,0.504300713539,-6.82472318658E-06,2.38487627939E-05,-0.976295769215,0.216440796852
1.63059464536879E+018,0.18966268003,0.0565776750445,0.504300713539,-6.88776890456E-06,2.38973861997E-05,-0.976295828819,0.21644026041
1.63059464544105E+018,0.18966268003,0.0565776452422,0.504300713539,-6.87508691044E-06,2.37991152972E-05,-0.976295888424,0.216440409422
1.63059464551081E+018,0.18966268003,0.0565776377916,0.504300713539,-6.89260650688E-06,2.39498440351E-05,-0.976295828819,0.216440618038
1.63059464557477E+018,0.18966268003,0.0565776266158,0.504300713539,-6.79661661707E-06,2.40956724156E-05,-0.97629570961,0.21644090116
1.63059464565374E+018,0.189662665129,0.0565776303411,0.504300713539,-6.82623931425E-06,2.38376760535E-05,-0.97629570961,0.216441109776
1.63059464572058E+018,0.189662665129,0.0565776117146,0.504300713539,-6.88305044605E-06,2.39710316237E-05,-0.976295769215,0.216440856457
1.63059464578663E+018,0.18966268003,0.0565776117146,0.504300713539,-6.88527688908E-06,2.39489236264E-05,-0.97629570961,0.216441139579
1.63059464586206E+018,0.189662650228,0.056577604264,0.504300713539,-6.58032058709E-06,2.41210473177E-05,-0.97629570961,0.216440886259
1.63059464593481E+018,0.189662665129,0.0565776005387,0.504300713539,-6.73970043863E-06,2.41487505264E-05,-0.976295888424,0.21644037962
1.63059464600193E+018,0.189662665129,0.0565775968134,0.504300713539,-6.98952908351E-06,2.42083278863E-05,-0.976295769215,0.216440856457
1.63059464607521E+018,0.189662665129,0.0565775930882,0.504300713539,-7.01596218278E-06,2.4077909984E-05,-0.976295769215,0.216440856457
1.63059464615079E+018,0.189662665129,0.0565775893629,0.504300713539,-7.18519595466E-06,2.39443343162E-05,-0.976295769215,0.216440856457
1.63059464622739E+018,0.189662665129,0.0565775819123,0.504300713539,-7.12195014785E-06,2.4180742912E-05,-0.976295828819,0.216440677643
