time, rPosX, rPosY, rPosZ, rRotX, rRotY, rRotZ, rRotW
0.0,0.189662650228,0.0565778389573,0.504300713539,-6.78676678945E-06,2.34725175687E-05,-0.976296126842,0.216439038515
2.1568098068237305,0.189662650228,0.0565778389573,0.504300713539,-6.78676678945E-06,2.34725175687E-05,-0.976296126842,0.216439038515
2.2320399284362793,0.189662665129,0.056577809155,0.504300713539,-6.9091338446E-06,2.37100957747E-05,-0.976296186447,0.216438889503
2.2960498332977295,0.189662665129,0.0565777793527,0.504300713539,-6.95441985954E-06,2.42057667492E-05,-0.976296246052,0.216438636184
2.3644096851348877,0.189662665129,0.0565777719021,0.504300713539,-6.98877465766E-06,2.41026264121E-05,-0.976296126842,0.216438964009
2.433539628982544,0.189662665129,0.0565777532756,0.504300713539,-7.06559467289E-06,2.41372708842E-05,-0.976296126842,0.216438949108
2.4989798069000244,0.18966268003,0.0565777271986,0.504300713539,-7.01624639987E-06,2.42019486905E-05,-0.976296067238,0.216439157724
2.5650696754455566,0.18966268003,0.0565777234733,0.504300713539,-7.09373307473E-06,2.40408626269E-05,-0.976296126842,0.216439083219
2.638899803161621,0.189662665129,0.0565776899457,0.504300713539,-6.9119928412E-06,2.39817745751E-05,-0.976296067238,0.216439217329
2.721129894256592,0.189662665129,0.0565776824951,0.504300713539,-6.97639143254E-06,2.40273129748E-05,-0.976296126842,0.216439008713
2.815009593963623,0.189662665129,0.0565776862204,0.504300713539,-7.05384263711E-06,2.42055048147E-05,-0.976296007633,0.216439425945
2.900789737701416,0.189662665129,0.0565776862204,0.504300713539,-6.86888552082E-06,2.41450616159E-05,-0.976296007633,0.216439411044
2.973629951477051,0.189662665129,0.0565776787698,0.504300713539,-6.99584279573E-06,2.41348498093E-05,-0.976296126842,0.216439381242
3.042259931564331,0.189662665129,0.0565776713192,0.504300713539,-7.06291575625E-06,2.42317782977E-05,-0.976296126842,0.216439425945
3.1293396949768066,0.189662665129,0.056577693671,0.504300713539,-7.00694999978E-06,2.4075345209E-05,-0.976296067238,0.216439157724
3.1996495723724365,0.189662665129,0.0565776824951,0.504300713539,-6.87607962391E-06,2.40732970269E-05,-0.976296007633,0.216439753771
3.271559715270996,0.189662665129,0.0565776862204,0.504300713539,-6.80192260916E-06,2.40998506342E-05,-0.976295888424,0.216440021992
3.3404297828674316,0.189662665129,0.0565776899457,0.504300713539,-6.75902629155E-06,2.4058685085E-05,-0.976295828819,0.21644026041
3.415069818496704,0.189662665129,0.056577693671,0.504300713539,-6.88740328769E-06,2.40505178226E-05,-0.976295948029,0.216440245509
3.4850597381591797,0.189662665129,0.0565777048469,0.504300713539,-6.99895645084E-06,2.42025635089E-05,-0.976295769215,0.216440811753
3.566929817199707,0.189662650228,0.0565777122974,0.504300713539,-6.66851428832E-06,2.40774661506E-05,-0.97629570961,0.216440886259
3.6638598442077637,0.18966268003,0.0565777085721,0.504300713539,-6.82472318658E-06,2.38487627939E-05,-0.976295769215,0.216440796852
3.7539796829223633,0.18966268003,0.0565776750445,0.504300713539,-6.88776890456E-06,2.38973861997E-05,-0.976295828819,0.21644026041
3.826239824295044,0.18966268003,0.0565776452422,0.504300713539,-6.87508691044E-06,2.37991152972E-05,-0.976295888424,0.216440409422
3.8959999084472656,0.18966268003,0.0565776377916,0.504300713539,-6.89260650688E-06,2.39498440351E-05,-0.976295828819,0.216440618038
3.9599597454071045,0.18966268003,0.0565776266158,0.504300713539,-6.79661661707E-06,2.40956724156E-05,-0.97629570961,0.21644090116
4.03892970085144,0.189662665129,0.0565776303411,0.504300713539,-6.82623931425E-06,2.38376760535E-05,-0.97629570961,0.216441109776
4.105769872665405,0.189662665129,0.0565776117146,0.504300713539,-6.88305044605E-06,2.39710316237E-05,-0.976295769215,0.216440856457
4.171819686889648,0.18966268003,0.0565776117146,0.504300713539,-6.88527688908E-06,2.39489236264E-05,-0.97629570961,0.216441139579
4.2472498416900635,0.189662650228,0.056577604264,0.504300713539,-6.58032058709E-06,2.41210473177E-05,-0.97629570961,0.216440886259
4.319999933242798,0.189662665129,0.0565776005387,0.504300713539,-6.73970043863E-06,2.41487505264E-05,-0.976295888424,0.21644037962
4.387119770050049,0.189662665129,0.0565775968134,0.504300713539,-6.98952908351E-06,2.42083278863E-05,-0.976295769215,0.216440856457
4.460399866104126,0.189662665129,0.0565775930882,0.504300713539,-7.01596218278E-06,2.4077909984E-05,-0.976295769215,0.216440856457
4.535979747772217,0.189662665129,0.0565775893629,0.504300713539,-7.18519595466E-06,2.39443343162E-05,-0.976295769215,0.216440856457
4.612579822540283,0.189662665129,0.0565775819123,0.504300713539,-7.12195014785E-06,2.4180742912E-05,-0.976295828819,0.216440677643
4.679679870605469,0.189662665129,0.0565775930882,0.504300713539,-7.30119791115E-06,2.42285404966E-05,-0.976295828819,0.216440543532
4.749969720840454,0.18966268003,0.0565775856376,0.504300713539,-7.54021675675E-06,2.42336718657E-05,-0.976295888424,0.216440424323
4.821229696273804,0.18966268003,0.0565775744617,0.504300713539,-7.5645320976E-06,2.43596405198E-05,-0.976295888424,0.216440349817
4.885399580001831,0.18966268003,0.0565775930882,0.504300713539,-7.7580625657E-06,2.43680933636E-05,-0.976295948029,0.216439962387
4.954319715499878,0.18966268003,0.0565776005387,0.504300713539,-7.93201434135E-06,2.45369228651E-05,-0.976295948029,0.216439917684
5.029359817504883,0.18966268003,0.0565775968134,0.504300713539,-8.08214281278E-06,2.44165130425E-05,-0.976295948029,0.216440021992
5.124009847640991,0.189662709832,0.0565775856376,0.504300713539,-8.32437126519E-06,2.46799627348E-05,-0.976296007633,0.216439425945
5.20238995552063,0.189662709832,0.056577578187,0.504300713539,-8.35696482682E-06,2.47485822911E-05,-0.976296126842,0.216439366341
5.271259784698486,0.189662709832,0.0565775744617,0.504300713539,-8.20690002001E-06,2.47176321864E-05,-0.976296126842,0.216439083219
5.346319675445557,0.189662694931,0.0565775707364,0.504300713539,-8.09192260931E-06,2.47555399255E-05,-0.976296126842,0.216438949108
5.435979604721069,0.189662694931,0.0565775819123,0.504300713539,-8.01173428044E-06,2.47375774052E-05,-0.976296305656,0.216438472271
5.5234997272491455,0.189662694931,0.0565775968134,0.504300713539,-8.01773967396E-06,2.45504143095E-05,-0.976296246052,0.216438546777
5.596589803695679,0.189662694931,0.0565776005387,0.504300713539,-8.05467971077E-06,2.45023493335E-05,-0.976296305656,0.216438502073
5.674759864807129,0.189662694931,0.056577604264,0.504300713539,-7.72234761826E-06,2.42092701228E-05,-0.976296305656,0.216438502073
5.752359867095947,0.189662694931,0.0565775968134,0.504300713539,-7.60810780776E-06,2.44540533458E-05,-0.976296246052,0.216438561678
5.851359844207764,0.18966268003,0.056577604264,0.504300713539,-7.62190757087E-06,2.43071990553E-05,-0.976296305656,0.216438516974
5.924609661102295,0.189662665129,0.0565776005387,0.504300713539,-7.40412906453E-06,2.41898887907E-05,-0.976296246052,0.216438576579
5.992189884185791,0.18966268003,0.0565776005387,0.504300713539,-7.66253197071E-06,2.41774068854E-05,-0.976296246052,0.21643859148
6.063029527664185,0.189662665129,0.0565775930882,0.504300713539,-7.66610537539E-06,2.42741461989E-05,-0.976296424866,0.216437965631
6.132789611816406,0.189662694931,0.0565775856376,0.504300713539,-7.60577586334E-06,2.44540951826E-05,-0.976296424866,0.216438025236
6.206359624862671,0.189662694931,0.0565776005387,0.504300713539,-7.40873201721E-06,2.41786565311E-05,-0.976296365261,0.216438278556
6.357799768447876,0.189662709832,0.0565776117146,0.504300713539,-7.47294416215E-06,2.41091274802E-05,-0.976296246052,0.216438829899
6.435669898986816,0.189662709832,0.0565775968134,0.504300713539,-7.11511893314E-06,2.40672979999E-05,-0.976296126842,0.216439217329
6.515279769897461,0.189662709832,0.0565775856376,0.504300713539,-6.94821164871E-06,2.3900585802E-05,-0.976296067238,0.216439381242
6.581599950790405,0.189662724733,0.0565775744617,0.504300713539,-7.17438115316E-06,2.41368579736E-05,-0.976296067238,0.21643948555
6.64929986000061,0.189662724733,0.0565775707364,0.504300713539,-7.0737905844E-06,2.41942798311E-05,-0.976296007633,0.216439574957
6.720479965209961,0.189662739635,0.0565775632858,0.504300713539,-7.50734761823E-06,2.43272479565E-05,-0.976295948029,0.216439813375
6.78486967086792,0.189662739635,0.0565775595605,0.504300713539,-7.53845415602E-06,2.43357244472E-05,-0.976295948029,0.216440111399
6.852299690246582,0.189662724733,0.0565775670111,0.504300713539,-7.40519499232E-06,2.43076283368E-05,-0.976295948029,0.2164401263
6.925069808959961,0.18930003047,0.0566356442869,0.504340469837,0.00288254790939,-0.000181174196769,-0.976469874382,0.215634837747
6.9900596141815186,0.188817352057,0.0568469949067,0.504125654697,0.00438445387408,-0.00181858928408,-0.976221203804,0.216724812984
7.063629627227783,0.18846899271,0.0568801537156,0.504111051559,-0.000615807133727,-0.0025258178357,-0.977728247643,0.209859073162
7.132119655609131,0.187956660986,0.0566928721964,0.503912985325,0.00545016862452,-0.00317234033719,-0.977570474148,0.21051415801
7.210239887237549,0.187389582396,0.0564400888979,0.503763020039,0.0206436514854,-0.00721690850332,-0.979310691357,0.201177373528
7.277409791946411,0.186686843634,0.0560481920838,0.504006683826,0.0331769809127,-0.00416589062661,-0.982549011707,0.182973816991
7.35591983795166,0.185769498348,0.0563309304416,0.504434525967,0.0440057590604,-0.00991410762072,-0.980371177197,0.191931083798
7.466609716415405,0.185973525047,0.0565791092813,0.503951191902,0.0545275770128,-0.0162462014705,-0.978084564209,0.200283646584
7.55001974105835,0.186385661364,0.0560007765889,0.504226624966,0.0629898384213,-0.0041631758213,-0.980528235435,0.185955613852
7.621359825134277,0.189687341452,0.05524976179,0.504510879517,0.043014459312,-0.00324258697219,-0.98284304142,0.179328888655
7.70514988899231,0.197829917073,0.0563616640866,0.505303561687,-0.0338233783841,0.000684055499732,-0.983653485775,0.176865369081
7.777969837188721,0.199814140797,0.0580696389079,0.505545675755,-0.0543590150774,-0.0110287759453,-0.983316719532,0.173238679767
7.853099584579468,0.197825327516,0.0573450364172,0.505232989788,-0.034933835268,-0.00760601134971,-0.984198093414,0.173424050212
7.924239873886108,0.195356622338,0.0563548989594,0.504707217216,-0.0105202738196,-0.00253396271728,-0.984746813774,0.173656508327
8.00055980682373,0.197904109955,0.0572184063494,0.505261957645,-0.0348410084844,-0.00572025449947,-0.984594166279,0.171253606677
8.072609663009644,0.199527829885,0.0579496622086,0.50549274683,-0.0497306026518,-0.00878848601133,-0.984693050385,0.166821107268
8.143359899520874,0.199856758118,0.0580706894398,0.505540728569,-0.0529363676906,-0.00935378670692,-0.984524786472,0.166796907783
8.218119859695435,0.199838608503,0.0580642335117,0.50553971529,-0.0527187213302,-0.00929652247578,-0.984554886818,0.166691556573
8.287219762802124,0.199860289693,0.0580719225109,0.505542337894,-0.0529399067163,-0.00929776020348,-0.98454618454,0.166672304273
8.359519958496094,0.200009897351,0.0581253618002,0.505564510822,-0.0543702133,-0.00952980853617,-0.98447984457,0.166591197252
8.434059619903564,0.20029938221,0.0582525022328,0.505607068539,-0.0571535155177,-0.0102401990443,-0.984336078167,0.166466876864
8.499929666519165,0.200607895851,0.0583634153008,0.505647778511,-0.0601527094841,-0.0107680000365,-0.984160482883,0.166415154934
8.563539743423462,0.200500756502,0.0583465844393,0.505633234978,-0.059139829129,-0.0107531286776,-0.984247088432,0.166266813874
8.641069650650024,0.199489191175,0.0579461492598,0.505469202995,-0.0493368916214,-0.00854933541268,-0.984853804111,0.165999084711
8.719419717788696,0.196621984243,0.0569697916508,0.504970252514,-0.0217180792242,-0.00388427311555,-0.986006557941,0.16524066031
8.789439916610718,0.193160101771,0.0557757392526,0.504742324352,0.0124358395115,0.00183987058699,-0.986166656017,0.165279865265
8.860549688339233,0.194357916713,0.056188646704,0.504453659058,0.000610392598901,-0.000141990502016,-0.986245036125,0.16528865695
8.932829856872559,0.194130405784,0.0561543144286,0.504409492016,0.00160880177282,-0.000127511098981,-0.986526966095,0.163591295481
9.01483964920044,0.186810553074,0.0558036826551,0.506255328655,0.0539344958961,-0.0208684895188,-0.992582261562,0.106940194964
9.081369638442993,0.184956103563,0.050902351737,0.505993783474,0.0645407140255,0.0114285722375,-0.996656298637,0.0487875193357
9.153319835662842,0.1841147542,0.0519229322672,0.505864799023,0.0840592086315,-0.00545570021495,-0.99644190073,0.00279694772325
9.22754979133606,0.184595838189,0.0506905317307,0.50568908453,0.0697657838464,-0.00192779488862,-0.996545672417,-0.0450102984905
9.29639983177185,0.188686162233,0.0504628196359,0.505177080631,0.0307429563254,-0.00203495193273,-0.99839246273,-0.0475745201111
9.372689723968506,0.190790250897,0.0500651858747,0.504690110683,0.00905469618738,-0.000307574868202,-0.998549938202,-0.0530653595924
9.444279670715332,0.192706853151,0.0498609542847,0.504571139812,-0.00919026508927,0.00066219153814,-0.9985486269,-0.0530638098717
9.52105975151062,0.191588550806,0.0499801449478,0.504451453686,0.0014572016662,9.66432635323E-05,-0.998589932919,-0.0530666448176
9.585679769515991,0.191588565707,0.0499801561236,0.50445151329,0.00145730632357,9.6925861726E-05,-0.998589932919,-0.0530665256083
9.6661696434021,0.190962746739,0.0500552468002,0.504563212395,0.00709645915776,-1.07819214463E-05,-0.998558759689,-0.0531992316246
9.753979682922363,0.181884869933,0.0508888736367,0.505902051926,0.0838674753904,-0.00542517984286,-0.994600951672,-0.0608754791319
9.833750009536743,0.179862380028,0.0501927956939,0.504915595055,-0.0269608069211,-0.00295933056623,-0.99811398983,-0.0550720393658
9.897849798202515,0.182115897536,0.0498012080789,0.505599796772,-0.0606102570891,-0.0020485278219,-0.997548103333,-0.0349293649197
9.971239805221558,0.184035733342,0.0497967228293,0.505576491356,-0.0657965019345,-0.00149315409362,-0.997214257717,-0.0351063013077
10.04263973236084,0.18523414433,0.0503270030022,0.505405008793,-0.0711884722114,-0.000543579400983,-0.996919035912,-0.0329287014902
