time, rPosX, rPosY, rPosZ, rRotX, rRotY, rRotZ, rRotW
18.698219776153564,-0.13534072,0.131581396,0.504299104,2.17E-05,6.39E-05,0.984807432,0.173650086
18.76402974128723,-0.13534072,0.131581396,0.504299104,2.18E-05,6.38E-05,0.984807432,0.173650131
18.841919898986816,-0.13534072,0.131581396,0.504299104,2.21E-05,6.39E-05,0.984807372,0.173650578
18.91996955871582,-0.13534072,0.131581396,0.504299104,2.21E-05,6.39E-05,0.984807372,0.173650548
18.987769842147827,-0.13534072,0.131581411,0.504299104,2.19E-05,6.39E-05,0.984807432,0.173650235
19.060159921646118,-0.13534072,0.131581411,0.504299104,2.20E-05,6.38E-05,0.984807432,0.17365016
19.1276798248291,-0.13534072,0.131581411,0.504299104,2.21E-05,6.39E-05,0.984807432,0.17365028
19.20039963722229,-0.13534072,0.131581411,0.504299104,2.21E-05,6.39E-05,0.984807432,0.17365016
19.269869804382324,-0.135340735,0.131581426,0.504299104,2.21E-05,6.38E-05,0.984807432,0.173650056
19.338539600372314,-0.13534075,0.131581426,0.504299104,2.20E-05,6.38E-05,0.984807432,0.173650041
19.406059741973877,-0.13534075,0.131581426,0.504299104,2.18E-05,6.39E-05,0.984807432,0.173650309
19.470919847488403,-0.13534075,0.131581426,0.504299104,2.16E-05,6.39E-05,0.984807372,0.173650429
19.54008984565735,-0.13534075,0.131581441,0.504299104,2.20E-05,6.39E-05,0.984807491,0.173649728
19.605219841003418,-0.13534075,0.131581455,0.504299104,2.19E-05,6.39E-05,0.984807551,0.173649549
19.69073987007141,-0.135340765,0.131581455,0.504299104,2.18E-05,6.38E-05,0.984807551,0.173649564
19.776399850845337,-0.135340765,0.131581441,0.504299104,2.21E-05,6.36E-05,0.984807491,0.173649669
19.846219778060913,-0.135340765,0.131581441,0.504299104,2.22E-05,6.35E-05,0.984807551,0.17364949
19.920049905776978,-0.135340765,0.131581426,0.504299104,2.22E-05,6.34E-05,0.984807551,0.173649415
19.984599590301514,-0.135340765,0.131581426,0.504299104,2.20E-05,6.35E-05,0.984807551,0.173649356
20.056009769439697,-0.135340765,0.131581426,0.504299104,2.22E-05,6.36E-05,0.984807551,0.173649296
20.122949838638306,-0.135340765,0.131581426,0.504299104,2.22E-05,6.34E-05,0.984807551,0.173649639
20.186009645462036,-0.135340765,0.131581426,0.504299104,2.21E-05,6.34E-05,0.984807551,0.173649549
20.258099794387817,-0.135340765,0.131581441,0.504299104,2.22E-05,6.34E-05,0.984807491,0.173649773
20.324349880218506,-0.13534075,0.131581441,0.504299104,2.20E-05,6.35E-05,0.984807491,0.173649833
20.388019800186157,-0.135340765,0.131581455,0.504299104,2.18E-05,6.37E-05,0.984807551,0.17364946
20.459349870681763,-0.135340765,0.131581455,0.504299104,2.17E-05,6.36E-05,0.984807611,0.173649237
20.52437973022461,-0.135340765,0.131581455,0.504299104,2.17E-05,6.37E-05,0.984807611,0.173649088
20.58869981765747,-0.135340765,0.13158147,0.504299104,2.16E-05,6.35E-05,0.984807551,0.173649579
20.660289764404297,-0.135340765,0.131581485,0.504299104,2.18E-05,6.36E-05,0.984807551,0.173649386
20.732889652252197,-0.13534078,0.131581485,0.504299104,2.17E-05,6.37E-05,0.984807551,0.173649475
20.792829751968384,-0.135340795,0.13158147,0.504299104,2.16E-05,6.36E-05,0.984807611,0.173649162
20.868469715118408,-0.135340795,0.131581485,0.504299104,2.16E-05,6.38E-05,0.984807611,0.173649207
