time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
0.136820316,0.04167374044340287,0.11544869724458182,-2.118030761233437,1.1500730068870337,-1.2139246552990917,-2.009500006938012,0.750215644
0.142223597,0.04167160540394441,0.11545067781818322,-2.1180352679589305,1.15007442048287,-1.213920878932435,-2.009503347167012,0.750214431
0.147206545,0.041669470272895276,0.11545265822753911,-2.118039774827734,1.1500758336045047,-1.2139171024115127,-2.0095066874571317,0.750213218
0.151741505,0.04166733504912266,0.11545463848000163,-2.118044281833116,1.1500772462644024,-1.2139133257379588,-2.009510027807919,0.750212006
0.159174919,0.04166519973741553,0.11545661857818627,-2.1180487889723834,1.1500786584740272,-1.2139095489160017,-2.0095133682203388,0.750210794
0.16189909,0.04166306434506995,0.11545859852894215,-2.1180532962403333,1.150080070247461,-1.2139057719531143,-2.0095167086916685,0.750209583
0.166823626,0.041660928878888545,0.11546057833517534,-2.1180578036255646,1.1500814815985623,-1.2139019948529388,-2.0095200492116327,0.750208373
0.1722579,0.04165879332528006,0.11546255800180645,-2.1180623111513466,1.1500828925357343,-1.2138982176053827,-2.0095233897974767,0.750207162
0.176958561,0.04165665768048553,0.1154645375354187,-2.118066818820261,1.1500843030703378,-1.2138944402138134,-2.0095267304535493,0.750205952
0.181899071,0.04165452195351624,0.11546651693501378,-2.118071326611466,1.1500857132180382,-1.2138906626921364,-2.009530071164929,0.750204743
0.1867733,0.041652386150589166,0.11546849619694467,-2.1180758345100688,1.1500871229857104,-1.2138868850523843,-2.0095334119269417,0.750203534
0.19840312,0.04165025027492767,0.11547047533355959,-2.118080342521816,1.1500885323858507,-1.2138831072908847,-2.0095367527420196,0.750202325
0.199160576,0.041648114313564334,0.1154724543566335,-2.1180848506685193,1.1500899414288477,-1.2138793293885972,-2.0095400936298966,0.750201116
0.20181942,0.04164597828885448,0.11547443325207803,-2.1180893589037324,1.150091350125874,-1.2138755513836825,-2.0095434345550185,0.750199908
0.207006931,0.04164384219656237,0.11547641202853737,-2.1180938672419187,1.1500927584814613,-1.2138717732678297,-2.009546775526718,0.750198701
0.211806297,0.04164170603197668,0.1154783906954244,-2.118098375692501,1.1500941665073678,-1.2138679950363216,-2.0095501165544127,0.750197493
0.217215061,0.041639569803988294,0.11548036924983604,-2.118102884241777,1.1500955742166508,-1.2138642167022313,-2.009553457626816,0.750196286
0.222063303,0.04163743350314874,0.11548234769951478,-2.1181073929024166,1.1500969816154085,-1.2138604382544942,-2.0095567987549745,0.750195079
0.22716856,0.04163529713377503,0.11548432604581081,-2.118111901662965,1.1500983887122593,-1.2138566596999762,-2.009560139935713,0.750193873
0.232012987,0.04163316070191221,0.11548630428556529,-2.1181164105110737,1.1500997955185261,-1.2138528810521403,-2.009563481158662,0.750192667
0.236964941,0.04163102420429134,0.11548828242794806,-2.118120919456191,1.1501012020398518,-1.2138491023018587,-2.009566822431348,0.750191461
0.241889954,0.04162888765871979,0.11549026046880863,-2.118125428475894,1.1501026082864523,-1.213845323469513,-2.0095701637360213,0.750190255
0.251964569,0.04162461440942271,0.11549421627060029,-2.118134446755377,1.150105419979711,-1.2138377655416397,-2.0095768464577897,0.750187845
0.257229567,0.041622477700360774,0.11549619403912739,-2.1181389560211703,1.150106825442905,-1.2138339864426624,-2.0095801878829107,0.75018664
0.263430595,0.041620340942535826,0.11549817171824613,-2.1181434653563405,1.1501082306599697,-1.213830207267891,-2.009583529340169,0.750185435
0.267652273,0.04161820412577988,0.11550014931395516,-2.118147974784452,1.1501096356370741,-1.213826428005013,-2.0095868708464177,0.750184231
0.271893263,0.041616067253629346,0.11550212683062777,-2.1181524842980193,1.1501110403805836,-1.2138226486548362,-2.00959021239968,0.750183027
0.278059483,0.0416139303239944,0.11550410427004977,-2.118156993894313,1.150112444897797,-1.213818869218439,-2.0095935539984566,0.750181823
0.282058001,0.04161179333727288,0.11550608163222253,-2.118161503569993,1.1501138491977996,-1.213815089705295,-2.009596895638531,0.75018062
0.286928415,0.04160965630246642,0.11550805891548263,-2.118166013313975,1.1501152532874195,-1.213811310121133,-2.0096002373145656,0.750179416
0.293531656,0.04160751922087599,0.11551003612307975,-2.118170523126082,1.1501166571714823,-1.2138075304688332,-2.0096035790258204,0.750178213
0.297482729,0.04160538209213558,0.11551201326203958,-2.11817503301194,1.1501180608526562,-1.213803750741329,-2.009606920774112,0.75017701
0.301832914,0.041603244912130195,0.11551399033185886,-2.118179542970331,1.1501194643379273,-1.2137999709419938,-2.0096102625655927,0.750175807
0.306779385,0.04160110768267319,0.1155159673373583,-2.1181840530072362,1.1501208676323345,-1.2137961910658133,-2.0096136044023436,0.750174605
0.313190699,0.041598970409370474,0.11551794427208167,-2.1181885630989647,1.1501222707464385,-1.2137924111306728,-2.0096169462685527,0.750173402
0.321634769,0.04159683310179954,0.11551992113789288,-2.1181930732382726,1.1501236736851967,-1.213788631142195,-2.0096202881558063,0.7501722
0.322040081,0.041594695752490855,0.11552189794352447,-2.118197583442973,1.1501250764494757,-1.213784851087422,-2.0096236300802643,0.750170998
0.326952457,0.04159255836328816,0.11552387468607819,-2.118202093699349,1.1501264790452987,-1.2137810709770884,-2.009626972032982,0.750169796
0.334222078,0.041590420937675524,0.11552585137061339,-2.118206604012605,1.1501278814757039,-1.2137772908126776,-2.0096303140183394,0.750168595
0.336986065,0.04158828347585001,0.11552782799495293,-2.1182111143798177,1.1501292837474513,-1.213773510593908,-2.009633656030076,0.750167393
0.341874123,0.04158614596668023,0.11552980456223466,-2.118215624814291,1.150130685863636,-1.2137697303166841,-2.0096369980827533,0.750166192
0.347052813,0.04158400840910711,0.11553178108041784,-2.1182201353205694,1.1501320878314347,-1.2137659499697617,-2.009640340180347,0.75016499
0.351780891,0.04158187081608147,0.11553375754515433,-2.1182246458767136,1.150133489656678,-1.2137621695715277,-2.0096436823042505,0.750163789
0.358751059,0.04157973319176632,0.11553573395656241,-2.1182291564746,1.1501348913420515,-1.2137583891287238,-2.0096470244518434,0.750162589
0.364546299,0.041577595537128545,0.11553771030945657,-2.118233667109711,1.1501362928918764,-1.213754608647107,-2.0096503666203884,0.750161388
0.366929531,0.04157545785266226,0.11553968661179118,-2.118238177790924,1.1501376943069093,-1.2137508281176468,-2.0096537088152444,0.750160187
0.371822119,0.04157332012551799,0.1155416628732167,-2.1182426885372867,1.1501390955901696,-1.2137470475279402,-2.009657051052353,0.750158987
0.377321005,0.041571182363525,0.1155436390897437,-2.1182471993324294,1.1501404967498905,-1.213743266893297,-2.009660393316099,0.750157787
0.385756254,0.04156904456484764,0.11554561526024373,-2.118251710173261,1.150141897791258,-1.2137394862135087,-2.009663735608202,0.750156586
0.386821508,0.04156690673875142,0.11554759137680654,-2.1182562210453066,1.1501432987155575,-1.2137357055046485,-2.009667077914452,0.750155386
0.391806126,0.04156476887910071,0.11554956745270106,-2.118260731968978,1.1501446995222255,-1.2137319247444573,-2.0096704202539817,0.750154186
0.396720409,0.04156263098879039,0.11555154349084752,-2.1182652429426585,1.1501461002174427,-1.2137281439367096,-2.0096737626245447,0.750152987
0.401837111,0.04156049306087134,0.11555351948811479,-2.1182697539735114,1.1501475008064408,-1.2137243630828372,-2.00967710503084,0.750151787
0.406635284,0.04155835510879079,0.11555549544243132,-2.118274265026649,1.150148901297082,-1.2137205821991122,-2.0096804474522454,0.750150587
0.411714554,0.04155621712938852,0.11555747135746913,-2.1182787761163238,1.1501503016861063,-1.2137168012754926,-2.0096837898986264,0.750149388
0.422142744,0.04155407911756879,0.11555944723826625,-2.1182832872574577,1.1501517019735583,-1.2137130203089463,-2.0096871323799914,0.750148189
0.42255497,0.0415519410695927,0.11556142308835804,-2.1182877984552735,1.1501531021666518,-1.2137092392923636,-2.0096904748984676,0.750146989
0.427197695,0.0415498029874949,0.11556339889998603,-2.118292309693309,1.1501545022713993,-1.2137054582438653,-2.009693817440115,0.75014579
0.433798552,0.04154766489094734,0.1155653746684042,-2.11829682094124,1.1501559022918673,-1.21370167717545,-2.0096971599846465,0.750144591
0.436692476,0.04154552677165232,0.1155673504023567,-2.118301332223623,1.1501573022248424,-1.2136978960763234,-2.0097005025519996,0.750143392
0.442167521,0.04154338862850819,0.11556932610146595,-2.118305843542247,1.1501587020696422,-1.213694114947406,-2.0097038451448035,0.750142194
0.446928978,0.04154125046092118,0.11557130177059745,-2.1183103548961526,1.1501601018313077,-1.2136903337835885,-2.009707187762871,0.750140995
0.452342272,0.04153911227246913,0.11557327740469106,-2.1183148662730673,1.150161501518567,-1.2136865525951568,-2.009710530392406,0.750139796
0.457535505,0.041536974051669624,0.11557525301084841,-2.11831937769692,1.1501629011283003,-1.21368277136752,-2.009713873054623,0.750138598
0.461771488,0.04153483579272078,0.11557722859270293,-2.118323889179227,1.150164300662715,-1.2136789900910938,-2.0097172157593586,0.750137399
0.466857195,0.04153269751450218,0.11557920414320695,-2.1183284006834286,1.1501657001293273,-1.2136752087921971,-2.0097205584789157,0.750136201
0.476673841,0.04153055920853137,0.11558117966655639,-2.118332912220354,1.1501670995272937,-1.2136714274667706,-2.009723901219404,0.750135003
0.476766109,0.041528420886166685,0.11558315515541157,-2.11833742377355,1.150168498860019,-1.213667646127462,-2.0097272439728133,0.750133804
0.481825829,0.04152628253973957,0.11558513061797693,-2.1183419353615673,1.1501698981242139,-1.2136638647551616,-2.00973058675106,0.750132606
0.487081051,0.041524144171597756,0.11558710605529149,-2.1183464469792197,1.150171297323776,-1.2136600833550457,-2.0097339295503867,0.750131408
0.493505955,0.04152200577918682,0.11558908147154111,-2.1183509586319573,1.1501726964639694,-1.213656301923307,-2.0097372723736133,0.75013021
0.49668622,0.041519867363017895,0.1155910568619313,-2.1183554703162066,1.1501740955468185,-1.2136525204672641,-2.009740615218701,0.750129012
0.502025843,0.04151772892451235,0.1155930322252494,-2.118359982024322,1.1501754945745128,-1.2136487389870305,-2.009743958083471,0.750127814
0.507017612,0.04151559046305941,0.11559500756602913,-2.1183644937696546,1.150176893547659,-1.2136449574780912,-2.009747300976072,0.750126617
0.511834621,0.04151345198025623,0.11559698288359878,-2.1183690055415156,1.1501782924678896,-1.2136411759466723,-2.009750643889194,0.750125419
0.516954422,0.04151131347941442,0.11559895817478781,-2.118373517330863,1.150179691337447,-1.2136373943991425,-2.009753986816661,0.750124221
0.521777153,0.0415091749547048,0.11560093344657504,-2.118378029152277,1.1501810901549123,-1.2136336128236624,-2.0097573297663156,0.750123024
0.526827574,0.041507036408945444,0.1156029086945502,-2.118382541009168,1.1501824889243997,-1.2136298312244964,-2.0097606727396364,0.750121826
0.532387495,0.04150489784479897,0.11560488392550354,-2.118387052889134,1.1501838876482253,-1.2136260496068874,-2.0097640157314434,0.750120629
0.536893129,0.041502759265420026,0.11560685913204052,-2.1183915647832947,1.1501852863283815,-1.2136222679739554,-2.009767358739251,0.750119431
0.542961359,0.04150062066572453,0.11560883431849782,-2.1183960766998196,1.1501866849654474,-1.2136184863215855,-2.0097707017661515,0.750118234
0.547118187,0.04149848204315248,0.11561080948270114,-2.1184005886438437,1.1501880835617986,-1.2136147046470647,-2.009774044814816,0.750117037
0.552733898,0.04149634340775276,0.11561278462714654,-2.118405100606656,1.1501894821168261,-1.2136109229573129,-2.009777387877048,0.75011584
0.556813002,0.0414942047563258,0.11561475975221132,-2.1184096125901744,1.1501908806308945,-1.2136071412491323,-2.00978073095305,0.750114642
0.562281132,0.04149206607821093,0.11561673486498218,-2.118414124611595,1.1501922791049497,-1.2136033595128137,-2.0097840740626185,0.750113445
0.566894054,0.04148992737692296,0.11561870996080117,-2.118418636663316,1.1501936775427595,-1.2135995777555575,-2.009787417195503,0.750112248
0.571974754,0.04148778866269261,0.11562068503931194,-2.118423148727007,1.1501950759510176,-1.2135957959828716,-2.0097907603397784,0.750111051
0.576858282,0.04148564992634315,0.11562266009927985,-2.118427660816793,1.1501964743257973,-1.2135920141946768,-2.009794103505911,0.750109854
0.582097769,0.04148351117387371,0.11562463514229776,-2.1184321729298285,1.1501978726690352,-1.2135882323878922,-2.009797446688307,0.750108657
0.586735249,0.041481372410274456,0.11562661016410984,-2.118436685053435,1.1501992709801636,-1.2135844505735256,-2.0098007898816674,0.750107461
0.592044592,0.04147923362934038,0.11562858517201367,-2.118441197198265,1.150200669260156,-1.2135806687414383,-2.0098041330944088,0.750106264
0.596827507,0.041477094827089576,0.11563056016739931,-2.1184457093771,1.1502020675091977,-1.213576886884099,-2.0098074763337346,0.750105067
0.604930639,0.041474956006755596,0.11563253514820138,-2.118450221575865,1.1502034657310896,-1.2135731050129237,-2.0098108195921776,0.75010387
0.61256671,0.041472817169339586,0.1156345101128737,-2.1184547337928152,1.1502048639286044,-1.2135693231285456,-2.0098141628660073,0.750102674
0.6126194,0.04147067832003039,0.11563648506370056,-2.1184592460197273,1.1502062621014195,-1.213565541231182,-2.009817506150874,0.750101477
0.617497683,0.041468539447221044,0.11563846000387074,-2.118463758280459,1.1502076602458835,-1.2135617593094834,-2.0098208494656733,0.75010028
0.621981859,0.04146640055772667,0.11564043493027058,-2.118468270563094,1.150209058365658,-1.2135579773746463,-2.0098241927986997,0.750099084
0.627032042,0.04146426165668869,0.11564240984017499,-2.1184727828596714,1.1502104564653963,-1.2135541954321338,-2.009827536139875,0.750097887
0.631838799,0.04146212273475524,0.11564438473720125,-2.1184772951823256,1.150211854543543,-1.213550413472156,-2.0098308795022852,0.750096691
0.636928082,0.04145998379545132,0.11564635962304703,-2.1184818075261136,1.1502132525996969,-1.2135466314937717,-2.00983422288758,0.750095494
0.642386198,0.04145784484576416,0.11564833449410618,-2.1184863198765753,1.1502146506377673,-1.2135428495114524,-2.0098375662826937,0.750094298
0.647060633,0.04145570589063941,0.11565030934982592,-2.1184908322263176,1.1502160486579942,-1.213539067526242,-2.009840909681454,0.750093102
0.652584076,0.04145356692389919,0.11565228419312225,-2.1184953445928296,1.150217446658728,-1.213535285527425,-2.0098442530956855,0.750091905
0.657493353,0.04145142793489051,0.11565425903141971,-2.1184998569978304,1.1502188446382928,-1.2135315035023302,-2.0098475965415665,0.750090709
0.66216588,0.04144928892276155,0.11565623386178035,-2.118504369435537,1.1502202426006873,-1.2135277214570144,-2.0098509400142883,0.750089513
0.666808605,0.041447149897244094,0.11565820867791164,-2.1185088818812696,1.1502216405497765,-1.2135239394066302,-2.009854283495479,0.750088316
0.672566891,0.04144501085149882,0.11566018348695713,-2.1185133943543755,1.1502230384847871,-1.2135201573341323,-2.0098576270017405,0.75008712
0.680003405,0.04144287179004711,0.11566215828610144,-2.118517906842656,1.150224436406756,-1.2135163752501938,-2.0098609705247292,0.750085924
0.681809664,0.041440732719390014,0.11566413306910846,-2.1185224193376873,1.1502258343154785,-1.2135125931673396,-2.009864314054633,0.750084728
0.686911106,0.04143859363785711,0.11566610783705583,-2.1185269318430904,1.1502272322090603,-1.2135088110832966,-2.0098676575976193,0.750083532
0.693129063,0.04143645454942379,0.11566808259761988,-2.11853144435802,1.1502286300899354,-1.2135050289873943,-2.009871001152453,0.750082336
0.696971893,0.04143431544788641,0.11567005734972766,-2.1185359568902844,1.1502300279582744,-1.2135012468770312,-2.009874344723787,0.75008114
0.701980114,0.04143217633500141,0.11567203208551963,-2.118540469428866,1.1502314258156954,-1.213497464763412,-2.0098776883040657,0.750079944
0.706673622,0.04143003721464441,0.11567400681206373,-2.118544981978157,1.1502328236651786,-1.213493682641646,-2.0098810318947167,0.750078748
0.712630987,0.041427898078655156,0.11567598153265367,-2.118549494547499,1.1502342214997938,-1.213489900509817,-2.0098843755021374,0.750077552
0.716944218,0.04142575892453708,0.11567795624506096,-2.1185540071348403,1.1502356193242609,-1.2134861183700256,-2.0098877191312536,0.750076356
0.721871138,0.04142361974753105,0.11567993095569468,-2.118558519752381,1.1502370171367686,-1.2134823362093137,-2.0098910627917146,0.75007516
0.727234602,0.04142148054901157,0.11568190566103105,-2.118563032404332,1.1502384149442164,-1.21347855402301,-2.0098944064790607,0.750073964
0.73218751,0.0414193413416531,0.11568388035261666,-2.1185675450621124,1.1502398127475169,-1.2134747718354497,-2.009897750171506,0.750072768
0.736999512,0.041417202127194394,0.11568585503028049,-2.1185720577179104,1.1502412105449218,-1.2134709896491704,-2.0099010938701465,0.750071572
0.742165089,0.04141506289977877,0.11568782969936225,-2.1185765703860344,1.1502426083344772,-1.213467207455741,-2.009904437582709,0.750070376
0.746691704,0.04141292365796647,0.1156898043634411,-2.118581083078871,1.1502440061163468,-1.213463425250313,-2.0099077813184563,0.750069181
0.752950668,0.04141078441150899,0.11569177901856073,-2.118585595776404,1.1502454038920422,-1.2134596430386646,-2.0099111250613384,0.750067985
0.756917477,0.04140864514545829,0.11569375366639877,-2.118590108497481,1.1502468016603744,-1.2134558608147872,-2.009914468824712,0.750066789
0.761785269,0.04140650586073354,0.11569572830887032,-2.1185946212400366,1.150248199425676,-1.2134520785772986,-2.009917812610617,0.750065593
0.766778231,0.041404366551388946,0.11569770295104381,-2.118599134016375,1.1502495971862696,-1.2134482963158864,-2.0099211564258184,0.750064398
0.771839857,0.04140222723637017,0.11569967758147272,-2.11860364678729,1.1502509949470607,-1.2134445140587065,-2.0099245002436175,0.750063202
0.7771523,0.04140008791149458,0.11570165220233437,-2.118608159569146,1.150252392702536,-1.2134407317986513,-2.009927844075445,0.750062006
0.782059669,0.04139794858170481,0.11570362681446623,-2.1186126723539025,1.150253790451868,-1.213436949536613,-2.0099311879124677,0.750060811
0.786797285,0.041395809242547175,0.11570560142131765,-2.1186171851532913,1.1502551881981804,-1.213433167265492,-2.009934531767473,0.750059615
0.793253183,0.041393669884373416,0.11570757602039501,-2.118621697982085,1.150256585941768,-1.2134293849807913,-2.00993787564914,0.750058419
0.796999693,0.04139153051039864,0.11570955061200372,-2.118626210821545,1.1502579836840834,-1.2134256026891899,-2.009941219545327,0.750057224
0.801793098,0.04138939112121933,0.11571152520365412,-2.1186307236828483,1.1502593814261268,-1.2134218203824616,-2.009944563460136,0.750056028
0.808160305,0.041387251727084434,0.11571349978930905,-2.1186352365422714,1.1502607791711719,-1.213418038073054,-2.0099479073765973,0.750054833
0.812064648,0.04138511231876937,0.11571547436707691,-2.118639749421418,1.1502621769111248,-1.2134142557549998,-2.0099512513148143,0.750053637
0.816893101,0.04138297289535543,0.11571744893643043,-2.118644262314645,1.150263574649993,-1.2134104734318876,-2.00995459527008,0.750052442
0.823347569,0.04138083345483177,0.11571942350544469,-2.1186487752311427,1.1502649723885383,-1.2134066910944235,-2.0099579392479865,0.750051246
0.826675653,0.041378694001262505,0.11572139806865087,-2.118653288162338,1.1502663701283846,-1.2134029087490315,-2.0099612832434,0.750050051
0.832819223,0.041376554539186476,0.1157233726261895,-2.1186578011038684,1.1502677678695505,-1.2133991263977775,-2.0099646272471654,0.750048855
0.836948633,0.041374415061564834,0.11572534717534722,-2.118662314060566,1.1502691656099493,-1.2133953440413152,-2.0099679712675673,0.75004766
0.841990948,0.04137227557269103,0.11572732171682097,-2.118666827030765,1.1502705633517123,-1.2133915616806605,-2.0099713153039804,0.750046464
0.846932888,0.04137013607402125,0.11572929625607778,-2.118671340009263,1.1502719610949412,-1.2133877793095562,-2.009974659355426,0.750045269
0.851896048,0.04136799656736542,0.11573127079122769,-2.1186758529971814,1.1502733588420493,-1.2133839969294142,-2.0099780034203834,0.750044074
0.859731674,0.04136585705086273,0.11573324531984766,-2.1186803659933413,1.1502747565903624,-1.213380214545165,-2.009981347496845,0.750042878
0.861745596,0.04136371752790281,0.11573521983904868,-2.11868487899308,1.1502761543394957,-1.2133764321673912,-2.0099846915796133,0.750041683
0.866918564,0.04136157799450041,0.11573719434952823,-2.1186893920024557,1.1502775520901682,-1.213372649787454,-2.0099880356737017,0.750040487
0.871763945,0.041359438454188935,0.1157391688553303,-2.11869390501886,1.1502789498419792,-1.2133688674067775,-2.0099913797783957,0.750039292
0.876835823,0.04135729890907719,0.11574114335431018,-2.118698418038092,1.1502803475949561,-1.2133650850225888,-2.0099947238917166,0.750038097
0.882257938,0.041355159348691925,0.1157431178510378,-2.11870293107931,1.1502817453500205,-1.2133613026255061,-2.009998068026117,0.750036902
0.88665247,0.04135301977498384,0.11574509234689723,-2.118707444133447,1.150283143111121,-1.2133575202176632,-2.0100014121737457,0.750035706
0.891963005,0.04135088018879726,0.11574706683846957,-2.118711957201271,1.1502845408760767,-1.2133537378058528,-2.0100047563392653,0.750034511
0.897066593,0.041348740582808415,0.11574904132764034,-2.1187164702930703,1.1502859386431001,-1.2133499553791003,-2.010008100527948,0.750033316
0.90199995,0.041346600967627524,0.11575101580771868,-2.1187209833915928,1.150287336413339,-1.2133461729511035,-2.010011444728229,0.750032121
0.907494783,0.04134446134343322,0.11575299028456547,-2.1187254965040134,1.1502887341875738,-1.213342390519343,-2.010014788943596,0.750030925
0.912180185,0.041342321703932046,0.11575496475517931,-2.118730009631107,1.1502901319680698,-1.2133386080827888,-2.0100181331752336,0.75002973
0.916718721,0.04134018205205376,0.1157569392261232,-2.1187345227693255,1.1502915297524097,-1.2133348256377394,-2.0100214774222547,0.750028535
0.922506809,0.041338042388099266,0.11575891369243702,-2.1187390359203984,1.1502929275405593,-1.213331043182365,-2.0100248216841985,0.75002734
0.926900625,0.04133590271985359,0.11576088814949044,-2.1187435490707305,1.150294325334254,-1.2133272607307917,-2.010028165950382,0.750026145
0.93436408,0.0413337630452387,0.11576286260506728,-2.1187480622345185,1.150295723132178,-1.2133234782718831,-2.010031510232458,0.750024949
0.937036037,0.04133162335336536,0.11576483705842608,-2.1187525754217216,1.150297120934233,-1.2133196958024446,-2.0100348545361486,0.750023754
0.941976547,0.041329483646807594,0.11576681150336468,-2.118757088614928,1.1502985187419448,-1.2133159133327458,-2.0100381988526457,0.750022559
0.948862553,0.04132734392479707,0.1157687859485548,-2.118761601825786,1.1502999165564682,-1.2133121308521948,-2.0100415431881453,0.750021364
0.952489138,0.04132520419914453,0.11577076038628323,-2.1187661150392643,1.150301314376463,-1.2133083483718672,-2.0100448875339447,0.750020169
0.956838846,0.04132306446645622,0.11577273482109868,-2.1187706282650627,1.1503027122028482,-1.2133045658847754,-2.0100482318930526,0.750018974
0.961868525,0.04132092472345956,0.11577470924977736,-2.118775141497705,1.150304110037546,-1.2133007833951284,-2.01005157626202,0.750017779
0.966715097,0.041318784963456444,0.11577668367602302,-2.1187796547485367,1.150305507873994,-1.213297000900092,-2.0100549206498637,0.750016584
0.975578785,0.04131664519829237,0.11577865809845332,-2.1187841680027795,1.150306905718438,-1.213293218402645,-2.010058265045632,0.750015389
0.976802826,0.04131450542029937,0.11578063251889893,-2.118788681271597,1.150308303567044,-1.2132894358988964,-2.0100616094587314,0.750014193
0.98185277,0.041312365631066106,0.11578260693635373,-2.1187931945515386,1.1503097014217165,-1.2132856533886245,-2.0100649538854714,0.750012998
0.986697197,0.041310225825842796,0.11578458134780964,-2.118797707854785,1.1503110992806431,-1.2132818708706476,-2.0100682983378384,0.750011803
0.992429018,0.04130808600616834,0.11578655576136267,-2.118802221175799,1.1503124971483527,-1.2132780883382275,-2.010071642806418,0.750010608
0.996786594,0.04130594617674508,0.11578853017300571,-2.1188067345048514,1.1503138950266636,-1.2132743058018707,-2.0100749872887023,0.750009413
1.002095461,0.04130380633806212,0.11579050457526645,-2.1188112478362258,1.1503152929131681,-1.213270523267129,-2.0100783317792383,0.750008218
1.006732702,0.0413016664901853,0.11579247897444878,-2.118815761179519,1.1503166908036893,-1.2132667407283115,-2.0100816762851377,0.750007023
1.012195349,0.04129952663529866,0.11579445336903943,-2.1188202745276974,1.150318088700064,-1.2132629581862286,-2.010085020799445,0.750005828
1.017219067,0.04129738676588928,0.11579642776308836,-2.1188247878963065,1.150319486603145,-1.2132591756349071,-2.010088365336032,0.750004633
1.021900654,0.041295246891448686,0.11579840215120743,-2.1188293012655435,1.1503208845162916,-1.2132553930854784,-2.0100917098790907,0.750003438
1.026833057,0.04129310700415367,0.11580037653265943,-2.118833814649407,1.1503222824359551,-1.213251610532056,-2.0100950544371674,0.750002244
