time, rPosX, rPosY, rPosZ, rRotX, rRotY, rRotZ, rRotW
1.630594645100170000E+18,-0.135340661,0.131581351,0.504299104,2.60E-05,6.77E-05,0.984807014,0.173652291
1.630594645182040000E+18,-0.135340661,0.131581336,0.504299104,2.62E-05,6.74E-05,0.984807074,0.173652112
1.630594645278950000E+18,-0.135340661,0.131581321,0.504299104,2.61E-05,6.73E-05,0.984807014,0.173652351
1.630594645369000000E+18,-0.135340661,0.131581336,0.504299104,2.61E-05,6.74E-05,0.984807014,0.173652291
1.630594645441310000E+18,-0.135340676,0.131581381,0.504299104,2.57E-05,6.73E-05,0.984807074,0.173652023
1.630594645511030000E+18,-0.135340676,0.131581366,0.504299104,2.57E-05,6.72E-05,0.984807134,0.1736518
1.630594645575050000E+18,-0.135340676,0.131581366,0.504299104,2.58E-05,6.71E-05,0.984807074,0.173652038
1.630594645654020000E+18,-0.135340676,0.131581381,0.504299104,2.58E-05,6.73E-05,0.984807134,0.173651874
1.630594645721110000E+18,-0.135340676,0.131581366,0.504299104,2.58E-05,6.72E-05,0.984807134,0.173651859
1.630594645786890000E+18,-0.135340676,0.131581366,0.504299104,2.59E-05,6.73E-05,0.984807074,0.173652068
1.630594645862320000E+18,-0.135340676,0.131581366,0.504299104,2.57E-05,6.72E-05,0.984807014,0.173652276
1.630594645935100000E+18,-0.135340691,0.131581366,0.504299104,2.55E-05,6.71E-05,0.984807074,0.173651963
1.630594646002180000E+18,-0.135340691,0.131581351,0.504299104,2.55E-05,6.72E-05,0.984807074,0.173652053
1.630594646075470000E+18,-0.135340691,0.131581366,0.504299104,2.50E-05,6.71E-05,0.984807074,0.173651919
1.630594646151050000E+18,-0.135340691,0.131581366,0.504299104,2.49E-05,6.71E-05,0.984807074,0.173651919
1.630594646227910000E+18,-0.135340691,0.131581351,0.504299104,2.51E-05,6.69E-05,0.984807074,0.173651978
1.630594646294770000E+18,-0.135340691,0.131581351,0.504299104,2.49E-05,6.70E-05,0.984807134,0.173651889
1.630594646365090000E+18,-0.135340706,0.131581366,0.504299104,2.46E-05,6.69E-05,0.984807074,0.173652098
1.630594646436360000E+18,-0.135340706,0.131581366,0.504299104,2.46E-05,6.70E-05,0.984807074,0.173652083
1.630594646500440000E+18,-0.135340706,0.131581366,0.504299104,2.45E-05,6.68E-05,0.984807014,0.173652247
1.630594646569390000E+18,-0.135340706,0.131581366,0.504299104,2.46E-05,6.66E-05,0.984807134,0.173651755
1.630594646644380000E+18,-0.135340706,0.131581366,0.504299104,2.45E-05,6.66E-05,0.984807134,0.173651695
1.630594646739080000E+18,-0.135340706,0.131581381,0.504299104,2.46E-05,6.66E-05,0.984807193,0.173651502
1.630594646817490000E+18,-0.135340706,0.131581381,0.504299104,2.46E-05,6.66E-05,0.984807193,0.173651218
1.630594646886320000E+18,-0.135340706,0.131581336,0.504299104,2.48E-05,6.65E-05,0.984807253,0.173651144
1.630594646961510000E+18,-0.135340691,0.131581336,0.504299104,2.49E-05,6.64E-05,0.984807193,0.173651397
1.630594647051180000E+18,-0.135340706,0.131581351,0.504299104,2.46E-05,6.66E-05,0.984807074,0.173652098
1.630594647138680000E+18,-0.135340706,0.131581351,0.504299104,2.45E-05,6.66E-05,0.984807074,0.173652202
1.630594647211670000E+18,-0.135340706,0.131581351,0.504299104,2.45E-05,6.66E-05,0.984807014,0.173652545
1.630594647289900000E+18,-0.135340706,0.131581351,0.504299104,2.44E-05,6.68E-05,0.984807014,0.173652485
1.630594647367440000E+18,-0.135340706,0.131581351,0.504299104,2.45E-05,6.68E-05,0.984807014,0.173652545
1.630594647466540000E+18,-0.135340706,0.131581351,0.504299104,2.43E-05,6.66E-05,0.984807074,0.173652127
1.630594647539700000E+18,-0.13534072,0.131581351,0.504299104,2.43E-05,6.65E-05,0.984807014,0.173652291
1.630594647607610000E+18,-0.135340706,0.131581336,0.504299104,2.44E-05,6.67E-05,0.984807074,0.173652083
1.630594647678060000E+18,-0.135340706,0.131581336,0.504299104,2.42E-05,6.65E-05,0.984807193,0.173651472
1.630594647747820000E+18,-0.135340706,0.131581321,0.504299104,2.43E-05,6.62E-05,0.984807193,0.173651382
1.630594647821500000E+18,-0.13534072,0.131581321,0.504299104,2.42E-05,6.60E-05,0.984807253,0.173651114
1.630594647972950000E+18,-0.13534072,0.131581321,0.504299104,2.43E-05,6.62E-05,0.984807134,0.173651636
1.630594648050730000E+18,-0.13534072,0.131581321,0.504299104,2.43E-05,6.61E-05,0.984807193,0.173651367
1.630594648130350000E+18,-0.13534072,0.131581321,0.504299104,2.43E-05,6.61E-05,0.984807193,0.173651233
1.630594648196670000E+18,-0.13534072,0.131581321,0.504299104,2.45E-05,6.61E-05,0.984807253,0.173651159
1.630594648264380000E+18,-0.135340735,0.131581321,0.504299104,2.46E-05,6.61E-05,0.984807253,0.173651189
1.630594648335550000E+18,-0.13534072,0.131581292,0.504299104,2.44E-05,6.57E-05,0.984807193,0.173651323
1.630594648399930000E+18,-0.13534075,0.131581262,0.504299104,2.43E-05,6.55E-05,0.984807193,0.173651263
1.630594648467330000E+18,-0.135340735,0.131581292,0.504299104,2.41E-05,6.55E-05,0.984807312,0.173650846
1.630594648540150000E+18,-0.13534072,0.131581292,0.504299104,2.41E-05,6.55E-05,0.984807253,0.173650905
1.630594648605230000E+18,-0.13534072,0.131581306,0.504299104,2.41E-05,6.56E-05,0.984807253,0.173651099
1.630594648678730000E+18,-0.13534072,0.131581321,0.504299104,2.36E-05,6.59E-05,0.984807193,0.173651472
1.630594648747280000E+18,-0.135340706,0.131581306,0.504299104,2.35E-05,6.58E-05,0.984807253,0.173651055
1.630594648825430000E+18,-0.135340706,0.131581306,0.504299104,2.39E-05,6.58E-05,0.984807312,0.173650831
1.630594648892480000E+18,-0.135340706,0.131581306,0.504299104,2.39E-05,6.61E-05,0.984807253,0.173650965
1.630594648970970000E+18,-0.135340706,0.131581306,0.504299104,2.39E-05,6.62E-05,0.984807253,0.173651114
1.630594649081720000E+18,-0.135340706,0.131581292,0.504299104,2.40E-05,6.60E-05,0.984807312,0.173650786
1.630594649169060000E+18,-0.135340676,0.131581277,0.504299104,2.38E-05,6.62E-05,0.984807372,0.173650593
1.630594649236450000E+18,-0.135340676,0.131581292,0.504299104,2.39E-05,6.63E-05,0.984807312,0.173650682
1.630594649321400000E+18,-0.135340676,0.131581292,0.504299104,2.37E-05,6.64E-05,0.984807372,0.173650518
1.630594649393150000E+18,-0.135340691,0.131581321,0.504299104,2.37E-05,6.63E-05,0.984807312,0.173650771
1.630594649468150000E+18,-0.135340691,0.131581321,0.504299104,2.37E-05,6.63E-05,0.984807372,0.173650607
1.630594649539280000E+18,-0.135340691,0.131581336,0.504299104,2.34E-05,6.64E-05,0.984807312,0.173650861
1.630594649615640000E+18,-0.135340691,0.131581351,0.504299104,2.36E-05,6.61E-05,0.984807253,0.173650935
1.630594649687630000E+18,-0.135340691,0.131581351,0.504299104,2.35E-05,6.62E-05,0.984807253,0.173650905
1.630594649758450000E+18,-0.135340676,0.131581351,0.504299104,2.34E-05,6.61E-05,0.984807193,0.173651278
1.630594649833180000E+18,-0.135340676,0.131581381,0.504299104,2.34E-05,6.61E-05,0.984807193,0.173651516
1.630594649902250000E+18,-0.135340676,0.131581366,0.504299104,2.38E-05,6.58E-05,0.984807193,0.173651412
1.630594649974610000E+18,-0.135340676,0.131581351,0.504299104,2.39E-05,6.58E-05,0.984807134,0.173651874
1.630594650049110000E+18,-0.135340691,0.131581351,0.504299104,2.39E-05,6.59E-05,0.984807134,0.173651844
1.630594650115010000E+18,-0.135340676,0.131581351,0.504299104,2.38E-05,6.59E-05,0.984807193,0.173651293
1.630594650178630000E+18,-0.135340676,0.131581351,0.504299104,2.38E-05,6.59E-05,0.984807193,0.173651427
1.630594650256150000E+18,-0.135340676,0.131581351,0.504299104,2.38E-05,6.58E-05,0.984807134,0.173651785
1.630594650334470000E+18,-0.135340676,0.131581351,0.504299104,2.36E-05,6.57E-05,0.984807074,0.173652023
1.630594650404500000E+18,-0.135340676,0.131581351,0.504299104,2.38E-05,6.57E-05,0.984807074,0.173651949
1.630594650475660000E+18,-0.135340676,0.131581351,0.504299104,2.37E-05,6.58E-05,0.984807014,0.173652321
1.630594650547970000E+18,-0.135340676,0.131581351,0.504299104,2.37E-05,6.57E-05,0.984807014,0.173652276
1.630594650630000000E+18,-0.135340691,0.131581351,0.504299104,2.38E-05,6.57E-05,0.984807014,0.173652396
1.630594650696460000E+18,-0.135340691,0.131581366,0.504299104,2.39E-05,6.60E-05,0.984807074,0.173651949
1.630594650768380000E+18,-0.135340676,0.131581366,0.504299104,2.38E-05,6.59E-05,0.984807014,0.173652232
1.630594650842580000E+18,-0.135340691,0.131581366,0.504299104,2.33E-05,6.60E-05,0.984807014,0.173652545
1.630594650911510000E+18,-0.135340691,0.131581381,0.504299104,2.34E-05,6.58E-05,0.984807014,0.173652232
1.630594650987740000E+18,-0.135340691,0.131581381,0.504299104,2.33E-05,6.59E-05,0.984807014,0.173652232
1.630594651059410000E+18,-0.135340691,0.131581381,0.504299104,2.33E-05,6.57E-05,0.984807074,0.173652038
1.630594651136130000E+18,-0.135340691,0.131581366,0.504299104,2.33E-05,6.57E-05,0.984807074,0.173651919
1.630594651200750000E+18,-0.135340706,0.131581366,0.504299104,2.33E-05,6.55E-05,0.984807074,0.173651978
1.630594651281240000E+18,-0.135340706,0.131581366,0.504299104,2.33E-05,6.55E-05,0.984807134,0.17365171
1.630594651369040000E+18,-0.135340706,0.131581366,0.504299104,2.33E-05,6.55E-05,0.984807193,0.173651516
1.630594651448840000E+18,-0.135340706,0.131581366,0.504299104,2.33E-05,6.55E-05,0.984807193,0.173651353
1.630594651512930000E+18,-0.135340706,0.131581366,0.504299104,2.32E-05,6.56E-05,0.984807193,0.173651472
1.630594651586300000E+18,-0.135340706,0.131581366,0.504299104,2.31E-05,6.57E-05,0.984807193,0.173651293
1.630594651657750000E+18,-0.135340706,0.131581366,0.504299104,2.34E-05,6.58E-05,0.984807253,0.173651129
1.630594651735570000E+18,-0.135340691,0.131581366,0.504299104,2.35E-05,6.57E-05,0.984807253,0.173651174
1.630594651805120000E+18,-0.135340706,0.131581366,0.504299104,2.34E-05,6.55E-05,0.984807253,0.17365092
1.630594651881280000E+18,-0.135340706,0.131581366,0.504299104,2.34E-05,6.54E-05,0.984807193,0.173651218
1.630594651953280000E+18,-0.135340706,0.131581366,0.504299104,2.34E-05,6.54E-05,0.984807193,0.173651278
1.630594652055180000E+18,-0.135340676,0.131581351,0.504299104,2.37E-05,6.53E-05,0.984807134,0.173651621
1.630594652145500000E+18,-0.135340691,0.131581351,0.504299104,2.36E-05,6.53E-05,0.984807193,0.173651546
1.630594652227390000E+18,-0.135340691,0.131581351,0.504299104,2.38E-05,6.53E-05,0.984807193,0.173651323
1.630594652300420000E+18,-0.135340676,0.131581366,0.504299104,2.38E-05,6.51E-05,0.984807253,0.17365104
1.630594652372320000E+18,-0.135340676,0.131581366,0.504299104,2.39E-05,6.52E-05,0.984807253,0.173651069
1.630594652438430000E+18,-0.135340676,0.131581366,0.504299104,2.37E-05,6.50E-05,0.984807253,0.17365095
1.630594652516360000E+18,-0.135340676,0.131581351,0.504299104,2.36E-05,6.49E-05,0.984807253,0.173650995
1.630594652593080000E+18,-0.135340676,0.131581351,0.504299104,2.37E-05,6.49E-05,0.984807193,0.173651233
1.630594652669470000E+18,-0.135340676,0.131581366,0.504299104,2.37E-05,6.48E-05,0.984807193,0.173651353
1.630594652738770000E+18,-0.135340706,0.131581351,0.504299104,2.36E-05,6.46E-05,0.984807253,0.173651025
1.630594652803810000E+18,-0.135340676,0.131581336,0.504299104,2.36E-05,6.45E-05,0.984807312,0.173650756
1.630594652877440000E+18,-0.135340691,0.131581336,0.504299104,2.35E-05,6.45E-05,0.984807312,0.173650756
1.630594652945590000E+18,-0.135340691,0.131581336,0.504299104,2.36E-05,6.45E-05,0.984807372,0.173650622
1.630594653012730000E+18,-0.135340691,0.131581321,0.504299104,2.36E-05,6.44E-05,0.984807372,0.173650667
1.630594653076930000E+18,-0.135340691,0.131581321,0.504299104,2.36E-05,6.44E-05,0.984807372,0.173650622
1.630594653146190000E+18,-0.135340691,0.131581321,0.504299104,2.34E-05,6.45E-05,0.984807372,0.173650414
1.630594653211200000E+18,-0.135340691,0.131581321,0.504299104,2.35E-05,6.45E-05,0.984807432,0.17365025
1.630594653283470000E+18,-0.135340691,0.131581321,0.504299104,2.36E-05,6.45E-05,0.984807372,0.173650533
1.630594653361370000E+18,-0.135340691,0.131581336,0.504299104,2.34E-05,6.47E-05,0.984807253,0.173650935
1.630594653430420000E+18,-0.135340691,0.131581336,0.504299104,2.36E-05,6.47E-05,0.984807253,0.173650995
1.630594653490760000E+18,-0.135340691,0.131581336,0.504299104,2.35E-05,6.48E-05,0.984807312,0.173650697
1.630594653577290000E+18,-0.135340691,0.131581321,0.504299104,2.35E-05,6.46E-05,0.984807253,0.173651099
1.630594653656250000E+18,-0.135340691,0.131581321,0.504299104,2.35E-05,6.45E-05,0.984807253,0.173651055
1.630594653723050000E+18,-0.135340676,0.131581321,0.504299104,2.38E-05,6.42E-05,0.984807193,0.173651338
1.630594653783820000E+18,-0.135340676,0.131581321,0.504299104,2.39E-05,6.42E-05,0.984807253,0.173651204
1.630594653854030000E+18,-0.135340661,0.131581321,0.504299104,2.38E-05,6.42E-05,0.984807193,0.173651353
1.630594653919320000E+18,-0.135340691,0.131581321,0.504299104,2.37E-05,6.41E-05,0.984807134,0.173651591
1.630594653983100000E+18,-0.135340691,0.131581336,0.504299104,2.36E-05,6.41E-05,0.984807193,0.173651397
1.630594654056050000E+18,-0.135340691,0.131581336,0.504299104,2.36E-05,6.40E-05,0.984807134,0.173651621
1.630594654123180000E+18,-0.135340691,0.131581321,0.504299104,2.38E-05,6.38E-05,0.984807193,0.173651472
1.630594654187910000E+18,-0.135340676,0.131581321,0.504299104,2.39E-05,6.38E-05,0.984807074,0.173651889
1.630594654262640000E+18,-0.135340691,0.131581321,0.504299104,2.38E-05,6.38E-05,0.984807074,0.173652083
1.630594654335960000E+18,-0.135340691,0.131581321,0.504299104,2.36E-05,6.37E-05,0.984807074,0.173652172
1.630594654405840000E+18,-0.135340691,0.131581321,0.504299104,2.36E-05,6.38E-05,0.984807134,0.173651874
1.630594654474640000E+18,-0.135340691,0.131581351,0.504299104,2.35E-05,6.39E-05,0.984807074,0.173652127
1.630594654547770000E+18,-0.135340691,0.131581351,0.504299104,2.35E-05,6.41E-05,0.984807134,0.173651651
1.630594654611820000E+18,-0.135340691,0.131581351,0.504299104,2.36E-05,6.41E-05,0.984807134,0.173651665
1.630594654679480000E+18,-0.135340691,0.131581336,0.504299104,2.38E-05,6.39E-05,0.984807074,0.173652008
1.630594654748820000E+18,-0.135340691,0.131581336,0.504299104,2.37E-05,6.39E-05,0.984807074,0.173652068
1.630594654811920000E+18,-0.135340706,0.131581336,0.504299104,2.36E-05,6.36E-05,0.984807074,0.173652112
1.630594654874210000E+18,-0.135340706,0.131581336,0.504299104,2.36E-05,6.37E-05,0.984807014,0.173652485
1.630594654950020000E+18,-0.135340706,0.131581336,0.504299104,2.35E-05,6.37E-05,0.984807014,0.173652515
1.630594655022520000E+18,-0.135340706,0.131581336,0.504299104,2.37E-05,6.37E-05,0.984807014,0.173652545
1.630594655089870000E+18,-0.135340706,0.131581351,0.504299104,2.34E-05,6.37E-05,0.984806955,0.173652604
1.630594655162470000E+18,-0.135340706,0.131581351,0.504299104,2.33E-05,6.35E-05,0.984807014,0.173652515
1.630594655234080000E+18,-0.135340706,0.131581351,0.504299104,2.32E-05,6.35E-05,0.984807014,0.173652425
1.630594655304170000E+18,-0.135340706,0.131581351,0.504299104,2.32E-05,6.36E-05,0.984807134,0.173651844
1.630594655377590000E+18,-0.135340706,0.131581351,0.504299104,2.31E-05,6.37E-05,0.984807074,0.173652023
1.630594655453120000E+18,-0.135340676,0.131581366,0.504299104,2.32E-05,6.38E-05,0.984807074,0.173651949
1.630594655518540000E+18,-0.135340676,0.131581366,0.504299104,2.33E-05,6.37E-05,0.984807074,0.173651949
1.630594655588250000E+18,-0.135340676,0.131581381,0.504299104,2.33E-05,6.38E-05,0.984807074,0.173652023
1.630594655662850000E+18,-0.135340676,0.131581366,0.504299104,2.34E-05,6.38E-05,0.984806955,0.173652604
1.630594655735170000E+18,-0.135340676,0.131581366,0.504299104,2.34E-05,6.37E-05,0.984807014,0.173652336
1.630594655801770000E+18,-0.135340676,0.131581396,0.504299104,2.34E-05,6.40E-05,0.984807014,0.173652291
1.630594655897650000E+18,-0.135340676,0.131581411,0.504299104,2.33E-05,6.40E-05,0.984807014,0.173652336
1.630594655983380000E+18,-0.135340661,0.131581426,0.504299104,2.32E-05,6.45E-05,0.984806955,0.173652604
1.630594656065470000E+18,-0.135340646,0.131581426,0.504299104,2.33E-05,6.44E-05,0.984806955,0.173652649
1.630594656140350000E+18,-0.135340646,0.131581426,0.504299104,2.34E-05,6.44E-05,0.984806895,0.173653051
1.630594656211900000E+18,-0.135340646,0.131581441,0.504299104,2.34E-05,6.44E-05,0.984806836,0.173653275
1.630594656278850000E+18,-0.135340646,0.131581441,0.504299104,2.34E-05,6.39E-05,0.984806836,0.17365326
1.630594656346510000E+18,-0.135340646,0.131581426,0.504299104,2.32E-05,6.37E-05,0.984806895,0.173653036
1.630594656412050000E+18,-0.135340646,0.131581411,0.504299104,2.31E-05,6.37E-05,0.984806895,0.173652947
1.630594656480400000E+18,-0.135340691,0.131581411,0.504299104,2.29E-05,6.36E-05,0.984806955,0.173652858
1.630594656551450000E+18,-0.135340706,0.131581411,0.504299104,2.28E-05,6.35E-05,0.984806895,0.173653007
1.630594656620640000E+18,-0.135340706,0.131581411,0.504299104,2.29E-05,6.35E-05,0.984806895,0.173653007
1.630594656701700000E+18,-0.135340706,0.131581411,0.504299104,2.29E-05,6.34E-05,0.984806955,0.173652887
1.630594656770110000E+18,-0.135340691,0.131581411,0.504299104,2.31E-05,6.32E-05,0.984806955,0.173652783
1.630594656836450000E+18,-0.135340676,0.131581411,0.504299104,2.33E-05,6.34E-05,0.984806895,0.173652932
1.630594656907240000E+18,-0.135340676,0.131581411,0.504299104,2.33E-05,6.35E-05,0.984806955,0.173652768
1.630594656980900000E+18,-0.135340661,0.131581411,0.504299104,2.35E-05,6.38E-05,0.984807014,0.173652411
1.630594657056250000E+18,-0.135340661,0.131581411,0.504299104,2.33E-05,6.37E-05,0.984807014,0.1736525
1.630594657124080000E+18,-0.135340661,0.131581411,0.504299104,2.33E-05,6.35E-05,0.984807014,0.17365256
1.630594657200300000E+18,-0.135340661,0.131581396,0.504299104,2.31E-05,6.37E-05,0.984807014,0.173652276
1.630594657271310000E+18,-0.135340661,0.131581396,0.504299104,2.33E-05,6.38E-05,0.984807074,0.173651889
1.630594657337610000E+18,-0.135340661,0.131581396,0.504299104,2.34E-05,6.35E-05,0.984807074,0.173652038
1.630594657401950000E+18,-0.135340646,0.131581396,0.504299104,2.33E-05,6.36E-05,0.984807074,0.173651963
1.630594657471040000E+18,-0.135340646,0.131581396,0.504299104,2.33E-05,6.35E-05,0.984807134,0.17365171
1.630594657539180000E+18,-0.135340646,0.131581381,0.504299104,2.33E-05,6.35E-05,0.984807253,0.173651114
1.630594657612710000E+18,-0.135340661,0.131581381,0.504299104,2.33E-05,6.36E-05,0.984807253,0.173651069
1.630594657689020000E+18,-0.135340676,0.131581381,0.504299104,2.31E-05,6.37E-05,0.984807253,0.173651144
1.630594657755440000E+18,-0.135340676,0.131581381,0.504299104,2.31E-05,6.37E-05,0.984807193,0.173651248
1.630594657826570000E+18,-0.135340691,0.131581381,0.504299104,2.30E-05,6.37E-05,0.984807193,0.173651323
1.630594657892330000E+18,-0.135340691,0.131581396,0.504299104,2.29E-05,6.39E-05,0.984807193,0.173651397
1.630594657965440000E+18,-0.135340691,0.131581411,0.504299104,2.31E-05,6.40E-05,0.984807193,0.173651308
1.630594658033100000E+18,-0.13534072,0.131581411,0.504299104,2.27E-05,6.39E-05,0.984807253,0.173651055
1.630594658094660000E+18,-0.13534072,0.131581396,0.504299104,2.28E-05,6.39E-05,0.984807312,0.173650861
1.630594658172620000E+18,-0.13534072,0.131581381,0.504299104,2.27E-05,6.38E-05,0.984807312,0.173650786
1.630594658253650000E+18,-0.13534072,0.131581381,0.504299104,2.26E-05,6.38E-05,0.984807253,0.173651084
1.630594658324830000E+18,-0.13534072,0.131581381,0.504299104,2.26E-05,6.38E-05,0.984807253,0.173651159
1.630594658391010000E+18,-0.13534072,0.131581381,0.504299104,2.28E-05,6.38E-05,0.984807312,0.173650771
1.630594658460250000E+18,-0.13534072,0.131581381,0.504299104,2.27E-05,6.38E-05,0.984807253,0.17365101
1.630594658536120000E+18,-0.13534072,0.131581381,0.504299104,2.26E-05,6.38E-05,0.984807193,0.173651293
1.630594658601280000E+18,-0.13534072,0.131581381,0.504299104,2.25E-05,6.40E-05,0.984807193,0.173651472
1.630594658688430000E+18,-0.13534072,0.131581381,0.504299104,2.26E-05,6.40E-05,0.984807134,0.173651725
1.630594658768130000E+18,-0.13534072,0.131581381,0.504299104,2.25E-05,6.39E-05,0.984807134,0.173651785
1.630594658839680000E+18,-0.13534072,0.131581381,0.504299104,2.26E-05,6.39E-05,0.984807193,0.173651531
1.630594658906090000E+18,-0.13534072,0.131581381,0.504299104,2.27E-05,6.39E-05,0.984807193,0.173651487
1.630594658973910000E+18,-0.13534072,0.131581381,0.504299104,2.26E-05,6.42E-05,0.984807193,0.173651367
1.630594659047910000E+18,-0.13534072,0.131581396,0.504299104,2.23E-05,6.42E-05,0.984807193,0.173651472
1.630594659107360000E+18,-0.13534072,0.131581396,0.504299104,2.23E-05,6.42E-05,0.984807134,0.173651651
1.630594659175500000E+18,-0.13534072,0.131581396,0.504299104,2.23E-05,6.44E-05,0.984807134,0.173651814
1.630594659252600000E+18,-0.13534072,0.131581396,0.504299104,2.23E-05,6.44E-05,0.984807134,0.173651785
1.630594659317590000E+18,-0.135340735,0.131581396,0.504299104,2.20E-05,6.40E-05,0.984807193,0.173651367
1.630594659385450000E+18,-0.135340735,0.131581396,0.504299104,2.17E-05,6.39E-05,0.984807253,0.17365098
1.630594659454780000E+18,-0.135340735,0.131581396,0.504299104,2.17E-05,6.40E-05,0.984807253,0.17365101
1.630594659536660000E+18,-0.135340735,0.131581381,0.504299104,2.17E-05,6.40E-05,0.984807312,0.173650756
1.630594659600860000E+18,-0.13534072,0.131581381,0.504299104,2.17E-05,6.38E-05,0.984807312,0.173650727
1.630594659669150000E+18,-0.13534072,0.131581396,0.504299104,2.18E-05,6.37E-05,0.984807312,0.173650727
1.630594659752060000E+18,-0.13534072,0.131581396,0.504299104,2.18E-05,6.37E-05,0.984807372,0.173650458
1.630594659829020000E+18,-0.13534072,0.131581396,0.504299104,2.19E-05,6.36E-05,0.984807372,0.173650548
1.630594659894730000E+18,-0.135340706,0.131581396,0.504299104,2.18E-05,6.36E-05,0.984807491,0.173649967
1.630594659962740000E+18,-0.135340706,0.131581396,0.504299104,2.16E-05,6.38E-05,0.984807432,0.173650071
1.630594660034840000E+18,-0.13534072,0.131581396,0.504299104,2.15E-05,6.37E-05,0.984807432,0.173650265
1.630594660104490000E+18,-0.135340706,0.131581396,0.504299104,2.16E-05,6.40E-05,0.984807312,0.173650712
1.630594660174260000E+18,-0.135340706,0.131581396,0.504299104,2.15E-05,6.41E-05,0.984807432,0.173650265
1.630594660241290000E+18,-0.13534072,0.131581396,0.504299104,2.16E-05,6.40E-05,0.984807491,0.173649922
1.630594660313030000E+18,-0.13534072,0.131581396,0.504299104,2.17E-05,6.39E-05,0.984807432,0.173650086
1.630594660378840000E+18,-0.13534072,0.131581396,0.504299104,2.18E-05,6.38E-05,0.984807432,0.173650131
1.630594660456730000E+18,-0.13534072,0.131581396,0.504299104,2.21E-05,6.39E-05,0.984807372,0.173650578
1.630594660534780000E+18,-0.13534072,0.131581396,0.504299104,2.21E-05,6.39E-05,0.984807372,0.173650548
1.630594660602580000E+18,-0.13534072,0.131581411,0.504299104,2.19E-05,6.39E-05,0.984807432,0.173650235
1.630594660674970000E+18,-0.13534072,0.131581411,0.504299104,2.20E-05,6.38E-05,0.984807432,0.17365016
1.630594660742490000E+18,-0.13534072,0.131581411,0.504299104,2.21E-05,6.39E-05,0.984807432,0.17365028
1.630594660815210000E+18,-0.13534072,0.131581411,0.504299104,2.21E-05,6.39E-05,0.984807432,0.17365016
1.630594660884680000E+18,-0.135340735,0.131581426,0.504299104,2.21E-05,6.38E-05,0.984807432,0.173650056
1.630594660953350000E+18,-0.13534075,0.131581426,0.504299104,2.20E-05,6.38E-05,0.984807432,0.173650041
1.630594661020870000E+18,-0.13534075,0.131581426,0.504299104,2.18E-05,6.39E-05,0.984807432,0.173650309
1.630594661085730000E+18,-0.13534075,0.131581426,0.504299104,2.16E-05,6.39E-05,0.984807372,0.173650429
1.630594661154900000E+18,-0.13534075,0.131581441,0.504299104,2.20E-05,6.39E-05,0.984807491,0.173649728
1.630594661220030000E+18,-0.13534075,0.131581455,0.504299104,2.19E-05,6.39E-05,0.984807551,0.173649549
1.630594661305550000E+18,-0.135340765,0.131581455,0.504299104,2.18E-05,6.38E-05,0.984807551,0.173649564
1.630594661391210000E+18,-0.135340765,0.131581441,0.504299104,2.21E-05,6.36E-05,0.984807491,0.173649669
1.630594661461030000E+18,-0.135340765,0.131581441,0.504299104,2.22E-05,6.35E-05,0.984807551,0.17364949
1.630594661534860000E+18,-0.135340765,0.131581426,0.504299104,2.22E-05,6.34E-05,0.984807551,0.173649415
